GKA,GKA_20200120
YPQ,YPQ_20200120
YPR,YPR_20200120
YPY,YPY_20200120
YQA,YQA_20200120
YQB,YQB_20200120
YQF,YQF_20200120
YQG,YQG_20200120
YQH,YQH_20200120
YQK,YQK_20200120
YQL,YQL_20200120
YQM,YQM_20200120
YQQ,YQQ_20200120
YQR,YQR_20200120
YQT,YQT_20200120
YQU,YQU_20200120
YQV,YQV_20200120
YQW,YQW_20200120
YQY,YQY_20200120
YQZ,YQZ_20200120
YRB,YRB_20200120
YRI,YRI_20200120
YRJ,YRJ_20200120
YRM,YRM_20200120
YRT,YRT_20200120
YSB,YSB_20200120
YSC,YSC_20200120
YSJ,YSJ_20200120
YSM,YSM_20200120
YSR,YSR_20200120
YSU,YSU_20200120
YSY,YSY_20200120
YTE,YTE_20200120
YTH,YTH_20200120
YTR,YTR_20200120
YTS,YTS_20200120
YTZ,YTZ_20200120
YUB,YUB_20200120
YUL,YUL_20200120
YUT,YUT_20200120
YUX,YUX_20200120
YUY,YUY_20200120
YVC,YVC_20200120
YVG,YVG_20200120
YVM,YVM_20200120
YVO,YVO_20200120
YVP,YVP_20200120
YVQ,YVQ_20200120
YVR,YVR_20200120
YVT,YVT_20200120
YVV,YVV_20200120
YWA,YWA_20200120
YWG,YWG_20200120
YWK,YWK_20200120
YWL,YWL_20200120
YWY,YWY_20200120
YXC,YXC_20200120
YXD,YXD_20200120
YXE,YXE_20200120
YXH,YXH_20200120
YXJ,YXJ_20200120
YXL,YXL_20200120
YXP,YXP_20200120
YXR,YXR_20200120
YXS,YXS_20200120
YXT,YXT_20200120
YXU,YXU_20200120
YXX,YXX_20200120
YXY,YXY_20200120
YYB,YYB_20200120
YYC,YYC_20200120
YYD,YYD_20200120
YYE,YYE_20200120
YYF,YYF_20200120
YYG,YYG_20200120
YYH,YYH_20200120
YYJ,YYJ_20200120
YYL,YYL_20200120
YYN,YYN_20200120
YYQ,YYQ_20200120
YYR,YYR_20200120
YYU,YYU_20200120
YYW,YYW_20200120
YYY,YYY_20200120
YYZ,YYZ_20200120
YZD,YZD_20200120
YZE,YZE_20200120
YZF,YZF_20200120
YZH,YZH_20200120
YZP,YZP_20200120
YZR,YZR_20200120
YZT,YZT_20200120
YZU,YZU_20200120
YZV,YZV_20200120
YZW,YZW_20200120
YZX,YZX_20200120
ZFA,ZFA_20200120
ZFM,ZFM_20200120
QLD,QLD_20200120
BUJ,BUJ_20200120
BJA,BJA_20200120
ALG,ALG_20200120
DJG,DJG_20200120
VVZ,VVZ_20200120
TMR,TMR_20200120
GJL,GJL_20200120
MZW,MZW_20200120
AAE,AAE_20200120
CZL,CZL_20200120
TEE,TEE_20200120
HRM,HRM_20200120
TID,TID_20200120
TIN,TIN_20200120
CFK,CFK_20200120
TAF,TAF_20200120
TLM,TLM_20200120
ORN,ORN_20200120
BFW,BFW_20200120
MUW,MUW_20200120
AZR,AZR_20200120
BSK,BSK_20200120
ELG,ELG_20200120
GHA,GHA_20200120
HME,HME_20200120
INZ,INZ_20200120
TGR,TGR_20200120
LOO,LOO_20200120
TMX,TMX_20200120
OGX,OGX_20200120
IAM,IAM_20200120
COO,COO_20200120
OUA,OUA_20200120
BOY,BOY_20200120
ACC,ACC_20200120
TML,TML_20200120
NYI,NYI_20200120
TKD,TKD_20200120
ABJ,ABJ_20200120
BYK,BYK_20200120
DJO,DJO_20200120
HGO,HGO_20200120
MJC,MJC_20200120
SPY,SPY_20200120
ASK,ASK_20200120
ABV,ABV_20200120
AKR,AKR_20200120
BNI,BNI_20200120
CBQ,CBQ_20200120
ENU,ENU_20200120
IBA,IBA_20200120
ILR,ILR_20200120
JOS,JOS_20200120
KAD,KAD_20200120
KAN,KAN_20200120
MIU,MIU_20200120
MDI,MDI_20200120
LOS,LOS_20200120
MXJ,MXJ_20200120
PHC,PHC_20200120
SKO,SKO_20200120
YOL,YOL_20200120
ZAR,ZAR_20200120
MFQ,MFQ_20200120
NIM,NIM_20200120
THZ,THZ_20200120
AJY,AJY_20200120
ZND,ZND_20200120
MIR,MIR_20200120
TUN,TUN_20200120
GAF,GAF_20200120
GAE,GAE_20200120
DJE,DJE_20200120
EBM,EBM_20200120
SFA,SFA_20200120
TOE,TOE_20200120
LRL,LRL_20200120
LFW,LFW_20200120
ANR,ANR_20200120
BRU,BRU_20200120
CRL,CRL_20200120
KJK,KJK_20200120
LGG,LGG_20200120
OST,OST_20200120
OBL,OBL_20200120
AOC,AOC_20200120
IES,IES_20200120
REB,REB_20200120
QXH,QXH_20200120
BBH,BBH_20200120
ZMG,ZMG_20200120
CBU,CBU_20200120
SXF,SXF_20200120
DRS,DRS_20200120
ERF,ERF_20200120
FRA,FRA_20200120
FMO,FMO_20200120
HAM,HAM_20200120
THF,THF_20200120
CGN,CGN_20200120
DUS,DUS_20200120
MUC,MUC_20200120
NUE,NUE_20200120
LEJ,LEJ_20200120
SCN,SCN_20200120
STR,STR_20200120
TXL,TXL_20200120
HAJ,HAJ_20200120
BRE,BRE_20200120
QEF,QEF_20200120
HHN,HHN_20200120
MHG,MHG_20200120
EIB,EIB_20200120
SGE,SGE_20200120
XFW,XFW_20200120
KEL,KEL_20200120
LBC,LBC_20200120
ESS,ESS_20200120
BFE,BFE_20200120
MGL,MGL_20200120
PAD,PAD_20200120
dayM,dayM_20200120
AGB,AGB_20200120
OBF,OBF_20200120
RBM,RBM_20200120
FDH,FDH_20200120
SZW,SZW_20200120
BYU,BYU_20200120
URD,URD_20200120
HOQ,HOQ_20200120
ZQW,ZQW_20200120
ZQL,ZQL_20200120
BWE,BWE_20200120
KSF,KSF_20200120
BRV,BRV_20200120
EME,EME_20200120
WVN,WVN_20200120
BMK,BMK_20200120
NRD,NRD_20200120
FLF,FLF_20200120
GWT,GWT_20200120
KDL,KDL_20200120
URE,URE_20200120
EPU,EPU_20200120
TLL,TLL_20200120
TAY,TAY_20200120
ENF,ENF_20200120
KEV,KEV_20200120
HEM,HEM_20200120
HEL,HEL_20200120
HYV,HYV_20200120
KTQ,KTQ_20200120
IVL,IVL_20200120
JOE,JOE_20200120
JYV,JYV_20200120
KAU,KAU_20200120
KEM,KEM_20200120
KAJ,KAJ_20200120
KHJ,KHJ_20200120
KOK,KOK_20200120
KAO,KAO_20200120
KTT,KTT_20200120
KUO,KUO_20200120
QLF,QLF_20200120
LPP,LPP_20200120
MHQ,MHQ_20200120
MIK,MIK_20200120
OUL,OUL_20200120
POR,POR_20200120
RVN,RVN_20200120
SVL,SVL_20200120
SOT,SOT_20200120
TMP,TMP_20200120
TKU,TKU_20200120
UTI,UTI_20200120
VAA,VAA_20200120
VRK,VRK_20200120
YLI,YLI_20200120
BFS,BFS_20200120
ENK,ENK_20200120
BHD,BHD_20200120
LDY,LDY_20200120
BHX,BHX_20200120
CVT,CVT_20200120
GLO,GLO_20200120
GBA,GBA_20200120
MAN,MAN_20200120
NQY,NQY_20200120
LYE,LYE_20200120
YEO,YEO_20200120
HAW,HAW_20200120
CWL,CWL_20200120
SWS,SWS_20200120
BRS,BRS_20200120
LPL,LPL_20200120
LTN,LTN_20200120
PLH,PLH_20200120
BOH,BOH_20200120
SOU,SOU_20200120
QLA,QLA_20200120
ACI,ACI_20200120
GCI,GCI_20200120
JER,JER_20200120
ESH,ESH_20200120
BQH,BQH_20200120
LGW,LGW_20200120
LCY,LCY_20200120
FAB,FAB_20200120
BBS,BBS_20200120
LHR,LHR_20200120
SEN,SEN_20200120
LYX,LYX_20200120
MSE,MSE_20200120
CAX,CAX_20200120
BLK,BLK_20200120
HUY,HUY_20200120
BWF,BWF_20200120
LBA,LBA_20200120
WRT,WRT_20200120
CEG,CEG_20200120
IOM,IOM_20200120
NCL,NCL_20200120
MME,MME_20200120
EMA,EMA_20200120
KOI,KOI_20200120
LSI,LSI_20200120
WIC,WIC_20200120
ABZ,ABZ_20200120
INV,INV_20200120
GLA,GLA_20200120
EDI,EDI_20200120
ILY,ILY_20200120
PIK,PIK_20200120
BEB,BEB_20200120
SCS,SCS_20200120
DND,DND_20200120
SYY,SYY_20200120
TRE,TRE_20200120
ADX,ADX_20200120
LMO,LMO_20200120
CBG,CBG_20200120
NWI,NWI_20200120
STN,STN_20200120
EXT,EXT_20200120
FZO,FZO_20200120
OXF,OXF_20200120
BEX,BEX_20200120
LKZ,LKZ_20200120
MHZ,MHZ_20200120
QUY,QUY_20200120
FFD,FFD_20200120
BZZ,BZZ_20200120
ODH,ODH_20200120
NHT,NHT_20200120
QCY,QCY_20200120
BEQ,BEQ_20200120
SQZ,SQZ_20200120
HRT,HRT_20200120
WTN,WTN_20200120
KNF,KNF_20200120
MPN,MPN_20200120
AMS,AMS_20200120
MST,MST_20200120
EIN,EIN_20200120
GRQ,GRQ_20200120
GLZ,GLZ_20200120
DHR,DHR_20200120
LEY,LEY_20200120
LWR,LWR_20200120
RTM,RTM_20200120
UTC,UTC_20200120
ENS,ENS_20200120
LID,LID_20200120
WOE,WOE_20200120
ORK,ORK_20200120
GWY,GWY_20200120
DUB,DUB_20200120
NOC,NOC_20200120
KIR,KIR_20200120
SNN,SNN_20200120
SXL,SXL_20200120
WAT,WAT_20200120
AAR,AAR_20200120
BLL,BLL_20200120
CPH,CPH_20200120
EBJ,EBJ_20200120
KRP,KRP_20200120
BYR,BYR_20200120
MRW,MRW_20200120
ODE,ODE_20200120
RKE,RKE_20200120
RNN,RNN_20200120
SGD,SGD_20200120
SKS,SKS_20200120
SQW,SQW_20200120
TED,TED_20200120
FAE,FAE_20200120
STA,STA_20200120
AAL,AAL_20200120
LUX,LUX_20200120
AES,AES_20200120
ANX,ANX_20200120
ALF,ALF_20200120
BNN,BNN_20200120
BOO,BOO_20200120
BGO,BGO_20200120
BJF,BJF_20200120
KRS,KRS_20200120
DLD,DLD_20200120
BDU,BDU_20200120
VDB,VDB_20200120
FRO,FRO_20200120
OSL,OSL_20200120
HAU,HAU_20200120
HAA,HAA_20200120
KSU,KSU_20200120
KKN,KKN_20200120
FAN,FAN_20200120
MOL,MOL_20200120
MJF,MJF_20200120
LKL,LKL_20200120
NTB,NTB_20200120
OLA,OLA_20200120
RRS,RRS_20200120
SKE,SKE_20200120
SRP,SRP_20200120
SSJ,SSJ_20200120
TRD,TRD_20200120
SVG,SVG_20200120
GDN,GDN_20200120
KRK,KRK_20200120
KTW,KTW_20200120
POZ,POZ_20200120
RZE,RZE_20200120
SZZ,SZZ_20200120
OSP,OSP_20200120
WAW,WAW_20200120
WRO,WRO_20200120
IEG,IEG_20200120
RNB,RNB_20200120
GOT,GOT_20200120
JKG,JKG_20200120
LDK,LDK_20200120
GSE,GSE_20200120
KVB,KVB_20200120
THN,THN_20200120
KSK,KSK_20200120
MXX,MXX_20200120
NYO,NYO_20200120
KID,KID_20200120
OSK,OSK_20200120
KLR,KLR_20200120
MMX,MMX_20200120
HAD,HAD_20200120
VXO,VXO_20200120
EVG,EVG_20200120
GEV,GEV_20200120
HUV,HUV_20200120
KRF,KRF_20200120
LYC,LYC_20200120
SDL,SDL_20200120
OER,OER_20200120
KRN,KRN_20200120
SFT,SFT_20200120
UME,UME_20200120
VHM,VHM_20200120
AJR,AJR_20200120
ORB,ORB_20200120
VST,VST_20200120
LLA,LLA_20200120
ARN,ARN_20200120
BMA,BMA_20200120
BLE,BLE_20200120
HLF,HLF_20200120
GVX,GVX_20200120
LPI,LPI_20200120
NRK,NRK_20200120
EKT,EKT_20200120
VBY,VBY_20200120
SPM,SPM_20200120
RMS,RMS_20200120
GHF,GHF_20200120
ZCN,ZCN_20200120
FRZ,FRZ_20200120
ZNF,ZNF_20200120
KZG,KZG_20200120
FCN,FCN_20200120
GKE,GKE_20200120
RLG,RLG_20200120
WBG,WBG_20200120
WIE,WIE_20200120
FEL,FEL_20200120
IGS,IGS_20200120
GUT,GUT_20200120
ALJ,ALJ_20200120
AGZ,AGZ_20200120
BIY,BIY_20200120
BFN,BFN_20200120
CPT,CPT_20200120
DUR,DUR_20200120
ELS,ELS_20200120
FCB,FCB_20200120
GCJ,GCJ_20200120
GRJ,GRJ_20200120
HRS,HRS_20200120
HDS,HDS_20200120
JNB,JNB_20200120
KXE,KXE_20200120
KIM,KIM_20200120
KMH,KMH_20200120
KLZ,KLZ_20200120
HLA,HLA_20200120
SDB,SDB_20200120
LAY,LAY_20200120
MGH,MGH_20200120
LLE,LLE_20200120
MZQ,MZQ_20200120
NCS,NCS_20200120
OVG,OVG_20200120
OUH,OUH_20200120
PLZ,PLZ_20200120
PBZ,PBZ_20200120
PHW,PHW_20200120
JOH,JOH_20200120
PZB,PZB_20200120
NTY,NTY_20200120
PTG,PTG_20200120
PCF,PCF_20200120
UTW,UTW_20200120
RCB,RCB_20200120
ROD,ROD_20200120
SBU,SBU_20200120
ZEC,ZEC_20200120
SIS,SIS_20200120
SZK,SZK_20200120
LTA,LTA_20200120
ULD,ULD_20200120
UTN,UTN_20200120
UTT,UTT_20200120
VRU,VRU_20200120
VIR,VIR_20200120
VRE,VRE_20200120
PRY,PRY_20200120
WKF,WKF_20200120
FRW,FRW_20200120
JWA,JWA_20200120
BBK,BBK_20200120
MUB,MUB_20200120
GBE,GBE_20200120
PKW,PKW_20200120
BZV,BZV_20200120
FTX,FTX_20200120
OUE,OUE_20200120
PNR,PNR_20200120
MTS,MTS_20200120
BGF,BGF_20200120
BBT,BBT_20200120
BSG,BSG_20200120
SSG,SSG_20200120
ASI,ASI_20200120
MRU,MRU_20200120
RRG,RRG_20200120
NKW,NKW_20200120
TKC,TKC_20200120
DLA,DLA_20200120
MVR,MVR_20200120
FOM,FOM_20200120
NGE,NGE_20200120
GOU,GOU_20200120
BFX,BFX_20200120
BPC,BPC_20200120
YAO,YAO_20200120
CGJ,CGJ_20200120
LVI,LVI_20200120
LUN,LUN_20200120
MFU,MFU_20200120
MNR,MNR_20200120
NLA,NLA_20200120
KIW,KIW_20200120
HAH,HAH_20200120
NWA,NWA_20200120
AJN,AJN_20200120
DZA,DZA_20200120
RUN,RUN_20200120
ZSE,ZSE_20200120
TNR,TNR_20200120
ZVA,ZVA_20200120
SMS,SMS_20200120
TMM,TMM_20200120
MOQ,MOQ_20200120
DIE,DIE_20200120
WMR,WMR_20200120
ZWA,ZWA_20200120
AMB,AMB_20200120
ANM,ANM_20200120
HVA,HVA_20200120
MJN,MJN_20200120
NOS,NOS_20200120
BPY,BPY_20200120
WMN,WMN_20200120
SVB,SVB_20200120
VOH,VOH_20200120
WAI,WAI_20200120
IVA,IVA_20200120
FTU,FTU_20200120
WFI,WFI_20200120
RVA,RVA_20200120
WVK,WVK_20200120
MNJ,MNJ_20200120
MXM,MXM_20200120
TLE,TLE_20200120
SSY,SSY_20200120
BUG,BUG_20200120
CAB,CAB_20200120
NOV,NOV_20200120
SVP,SVP_20200120
LAD,LAD_20200120
MEG,MEG_20200120
SPP,SPP_20200120
GXG,GXG_20200120
PBN,PBN_20200120
VHC,VHC_20200120
SZA,SZA_20200120
SDD,SDD_20200120
LUO,LUO_20200120
UGO,UGO_20200120
XGN,XGN_20200120
OYE,OYE_20200120
OKN,OKN_20200120
LBQ,LBQ_20200120
BMM,BMM_20200120
POG,POG_20200120
OMB,OMB_20200120
MKU,MKU_20200120
LBV,LBV_20200120
MVB,MVB_20200120
PCP,PCP_20200120
TMS,TMS_20200120
BEW,BEW_20200120
INH,INH_20200120
VXC,VXC_20200120
LFB,LFB_20200120
MPM,MPM_20200120
MUD,MUD_20200120
MZB,MZB_20200120
MNC,MNC_20200120
APL,APL_20200120
POL,POL_20200120
UEL,UEL_20200120
TET,TET_20200120
VNX,VNX_20200120
DES,DES_20200120
SEZ,SEZ_20200120
PRI,PRI_20200120
AEH,AEH_20200120
MQQ,MQQ_20200120
NDJ,NDJ_20200120
FYT,FYT_20200120
BUQ,BUQ_20200120
BFO,BFO_20200120
VFA,VFA_20200120
HRE,HRE_20200120
KAB,KAB_20200120
UTA,UTA_20200120
MVZ,MVZ_20200120
GWE,GWE_20200120
HWN,HWN_20200120
BLZ,BLZ_20200120
KGJ,KGJ_20200120
KBQ,KBQ_20200120
LLW,LLW_20200120
ZZU,ZZU_20200120
MSU,MSU_20200120
FIH,FIH_20200120
NLO,NLO_20200120
MNB,MNB_20200120
FDU,FDU_20200120
KKW,KKW_20200120
MDK,MDK_20200120
Bday,Bday_20200120
GMA,GMA_20200120
KLI,KLI_20200120
LIQ,LIQ_20200120
FKI,FKI_20200120
IRP,IRP_20200120
BUX,BUX_20200120
BZU,BZU_20200120
BKY,BKY_20200120
GOM,GOM_20200120
KND,KND_20200120
FBM,FBM_20200120
KWZ,KWZ_20200120
FMI,FMI_20200120
KMN,KMN_20200120
KGA,KGA_20200120
MJM,MJM_20200120
BKO,BKO_20200120
GAQ,GAQ_20200120
KYS,KYS_20200120
MZI,MZI_20200120
TOM,TOM_20200120
BJL,BJL_20200120
FUE,FUE_20200120
VDE,VDE_20200120
SPC,SPC_20200120
LPA,LPA_20200120
ACE,ACE_20200120
TFS,TFS_20200120
TFN,TFN_20200120
MLN,MLN_20200120
FNA,FNA_20200120
MLW,MLW_20200120
ROB,ROB_20200120
AGA,AGA_20200120
TTA,TTA_20200120
FEZ,FEZ_20200120
ERH,ERH_20200120
MEK,MEK_20200120
OUD,OUD_20200120
GMD,GMD_20200120
RBA,RBA_20200120
CMN,CMN_20200120
RAK,RAK_20200120
NNA,NNA_20200120
OZZ,OZZ_20200120
AHU,AHU_20200120
TTU,TTU_20200120
TNG,TNG_20200120
ZIG,ZIG_20200120
CSK,CSK_20200120
KLC,KLC_20200120
DKR,DKR_20200120
XLS,XLS_20200120
BXE,BXE_20200120
KGG,KGG_20200120
TUD,TUD_20200120
AEO,AEO_20200120
TIY,TIY_20200120
KFA,KFA_20200120
EMN,EMN_20200120
KED,KED_20200120
NKC,NKC_20200120
SEY,SEY_20200120
ATR,ATR_20200120
NDB,NDB_20200120
FIG,FIG_20200120
FAA,FAA_20200120
LEK,LEK_20200120
SID,SID_20200120
BVC,BVC_20200120
MMO,MMO_20200120
SNE,SNE_20200120
VXE,VXE_20200120
ADD,ADD_20200120
AMH,AMH_20200120
AXU,AXU_20200120
BJR,BJR_20200120
DIR,DIR_20200120
GMB,GMB_20200120
GDQ,GDQ_20200120
JIM,JIM_20200120
LLI,LLI_20200120
MQX,MQX_20200120
ASO,ASO_20200120
BJM,BJM_20200120
HGA,HGA_20200120
BBO,BBO_20200120
KMU,KMU_20200120
ALY,ALY_20200120
ABS,ABS_20200120
CAI,CAI_20200120
CWE,CWE_20200120
HRG,HRG_20200120
EGH,EGH_20200120
LXR,LXR_20200120
MUH,MUH_20200120
PSD,PSD_20200120
SKV,SKV_20200120
ASW,ASW_20200120
ELT,ELT_20200120
EDL,EDL_20200120
GGM,GGM_20200120
KIS,KIS_20200120
KTL,KTL_20200120
LOK,LOK_20200120
LAU,LAU_20200120
MBA,MBA_20200120
WIL,WIL_20200120
WJR,WJR_20200120
GHT,GHT_20200120
AKF,AKF_20200120
BEN,BEN_20200120
SEB,SEB_20200120
TIP,TIP_20200120
LMQ,LMQ_20200120
HUQ,HUQ_20200120
LTD,LTD_20200120
GYI,GYI_20200120
KGL,KGL_20200120
KME,KME_20200120
DOG,DOG_20200120
RSS,RSS_20200120
ELF,ELF_20200120
KSL,KSL_20200120
KDX,KDX_20200120
EBD,EBD_20200120
JUB,JUB_20200120
MAK,MAK_20200120
KRT,KRT_20200120
ARK,ARK_20200120
DAR,DAR_20200120
DOD,DOD_20200120
IRI,IRI_20200120
JRO,JRO_20200120
LKY,LKY_20200120
MYW,MYW_20200120
MWZ,MWZ_20200120
PMA,PMA_20200120
TGT,TGT_20200120
ZNZ,ZNZ_20200120
EBB,EBB_20200120
SRT,SRT_20200120
TIA,TIA_20200120
BOJ,BOJ_20200120
GOZ,GOZ_20200120
PDV,PDV_20200120
SOF,SOF_20200120
SZR,SZR_20200120
VAR,VAR_20200120
LCA,LCA_20200120
PFO,PFO_20200120
AKT,AKT_20200120
DBV,DBV_20200120
OSI,OSI_20200120
PUY,PUY_20200120
RJK,RJK_20200120
SPU,SPU_20200120
ZAG,ZAG_20200120
ZAD,ZAD_20200120
ABC,ABC_20200120
ALC,ALC_20200120
LEI,LEI_20200120
OVD,OVD_20200120
ODB,ODB_20200120
BIO,BIO_20200120
BCN,BCN_20200120
BJZ,BJZ_20200120
LCG,LCG_20200120
GRO,GRO_20200120
GRX,GRX_20200120
IBZ,IBZ_20200120
XRY,XRY_20200120
MJV,MJV_20200120
MAD,MAD_20200120
AGP,AGP_20200120
MAH,MAH_20200120
OZP,OZP_20200120
PNA,PNA_20200120
REU,REU_20200120
ROZ,ROZ_20200120
SLM,SLM_20200120
EAS,EAS_20200120
SCQ,SCQ_20200120
LEU,LEU_20200120
TOJ,TOJ_20200120
VLC,VLC_20200120
VLL,VLL_20200120
VIT,VIT_20200120
VGO,VGO_20200120
SDR,SDR_20200120
ZAZ,ZAZ_20200120
SVQ,SVQ_20200120
CQF,CQF_20200120
BYF,BYF_20200120
LTQ,LTQ_20200120
XVS,XVS_20200120
AGF,AGF_20200120
BOD,BOD_20200120
EGC,EGC_20200120
CNG,CNG_20200120
PIS,PIS_20200120
MCU,MCU_20200120
LIG,LIG_20200120
NIT,NIT_20200120
TLS,TLS_20200120
PUF,PUF_20200120
LDE,LDE_20200120
ANG,ANG_20200120
BVE,BVE_20200120
PGX,PGX_20200120
BIQ,BIQ_20200120
ZAO,ZAO_20200120
LBI,LBI_20200120
DCM,DCM_20200120
RDZ,RDZ_20200120
RYN,RYN_20200120
XMW,XMW_20200120
RCO,RCO_20200120
CMR,CMR_20200120
DLE,DLE_20200120
OBS,OBS_20200120
LPY,LPY_20200120
ETZ,ETZ_20200120
BIA,BIA_20200120
CLY,CLY_20200120
FSC,FSC_20200120
AJA,AJA_20200120
PRP,PRP_20200120
SOZ,SOZ_20200120
AUF,AUF_20200120
CMF,CMF_20200120
CFE,CFE_20200120
BOU,BOU_20200120
QNJ,QNJ_20200120
LYS,LYS_20200120
SYT,SYT_20200120
RNE,RNE_20200120
NCY,NCY_20200120
GNB,GNB_20200120
VAF,VAF_20200120
VHY,VHY_20200120
AUR,AUR_20200120
CHR,CHR_20200120
LYN,LYN_20200120
CEQ,CEQ_20200120
EBU,EBU_20200120
CCF,CCF_20200120
MRS,MRS_20200120
NCE,NCE_20200120
XOG,XOG_20200120
PGF,PGF_20200120
CTT,CTT_20200120
MPL,MPL_20200120
BZR,BZR_20200120
AVN,AVN_20200120
MEN,MEN_20200120
BVA,BVA_20200120
EVX,EVX_20200120
LEH,LEH_20200120
XAB,XAB_20200120
ORE,ORE_20200120
XCR,XCR_20200120
URO,URO_20200120
TUF,TUF_20200120
CET,CET_20200120
LVA,LVA_20200120
LBG,LBG_20200120
CSF,CSF_20200120
CDG,CDG_20200120
TNF,TNF_20200120
ORY,ORY_20200120
POX,POX_20200120
VIY,VIY_20200120
NVS,NVS_20200120
XME,XME_20200120
LIL,LIL_20200120
HZB,HZB_20200120
XCZ,XCZ_20200120
BES,BES_20200120
CER,CER_20200120
DNR,DNR_20200120
LBY,LBY_20200120
GFR,GFR_20200120
DOL,DOL_20200120
LRT,LRT_20200120
EDM,EDM_20200120
LDV,LDV_20200120
CFR,CFR_20200120
LME,LME_20200120
RNS,RNS_20200120
LAI,LAI_20200120
UIP,UIP_20200120
NTE,NTE_20200120
SBK,SBK_20200120
MXN,MXN_20200120
VNE,VNE_20200120
SNR,SNR_20200120
BSL,BSL_20200120
DIJ,DIJ_20200120
MZM,MZM_20200120
EPL,EPL_20200120
ENC,ENC_20200120
RHE,RHE_20200120
SXB,SXB_20200120
TLN,TLN_20200120
FNI,FNI_20200120
MQC,MQC_20200120
FSP,FSP_20200120
PYR,PYR_20200120
AGQ,AGQ_20200120
AXD,AXD_20200120
VOL,VOL_20200120
JKH,JKH_20200120
IOA,IOA_20200120
HER,HER_20200120
KSO,KSO_20200120
KIT,KIT_20200120
EFL,EFL_20200120
KLX,KLX_20200120
KGS,KGS_20200120
AOK,AOK_20200120
CFU,CFU_20200120
KSJ,KSJ_20200120
KVA,KVA_20200120
KZI,KZI_20200120
LRS,LRS_20200120
LXS,LXS_20200120
LRA,LRA_20200120
JMK,JMK_20200120
MJT,MJT_20200120
PVK,PVK_20200120
RHO,RHO_20200120
GPA,GPA_20200120
CHQ,CHQ_20200120
JSI,JSI_20200120
SMI,SMI_20200120
SPJ,SPJ_20200120
JTR,JTR_20200120
JSH,JSH_20200120
SKU,SKU_20200120
SKG,SKG_20200120
ZTH,ZTH_20200120
BUD,BUD_20200120
DEB,DEB_20200120
CRV,CRV_20200120
BRI,BRI_20200120
FOG,FOG_20200120
TAR,TAR_20200120
LCC,LCC_20200120
PSR,PSR_20200120
BDS,BDS_20200120
SUF,SUF_20200120
CTA,CTA_20200120
LMP,LMP_20200120
PNL,PNL_20200120
PMO,PMO_20200120
REG,REG_20200120
TPS,TPS_20200120
NSY,NSY_20200120
AHO,AHO_20200120
DCI,DCI_20200120
CAG,CAG_20200120
OLB,OLB_20200120
TTB,TTB_20200120
MXP,MXP_20200120
BGY,BGY_20200120
TRN,TRN_20200120
ALL,ALL_20200120
GOA,GOA_20200120
LIN,LIN_20200120
PMF,PMF_20200120
CUF,CUF_20200120
AVB,AVB_20200120
BZO,BZO_20200120
BLQ,BLQ_20200120
TSF,TSF_20200120
FRL,FRL_20200120
