GKA,GKA_20200122
YQV,YQV_20200122
YQW,YQW_20200122
YQY,YQY_20200122
YQZ,YQZ_20200122
YRB,YRB_20200122
YRI,YRI_20200122
YRJ,YRJ_20200122
YRM,YRM_20200122
YRT,YRT_20200122
YSB,YSB_20200122
YSC,YSC_20200122
YSJ,YSJ_20200122
YSM,YSM_20200122
YSR,YSR_20200122
YSU,YSU_20200122
YSY,YSY_20200122
YTE,YTE_20200122
YTH,YTH_20200122
YTR,YTR_20200122
YTS,YTS_20200122
YTZ,YTZ_20200122
YUB,YUB_20200122
YUL,YUL_20200122
YUT,YUT_20200122
YUX,YUX_20200122
YUY,YUY_20200122
YVC,YVC_20200122
YVG,YVG_20200122
YVM,YVM_20200122
YVO,YVO_20200122
YVP,YVP_20200122
YVQ,YVQ_20200122
YVR,YVR_20200122
YVT,YVT_20200122
YVV,YVV_20200122
YWA,YWA_20200122
YWG,YWG_20200122
YWK,YWK_20200122
YWL,YWL_20200122
YWY,YWY_20200122
YXC,YXC_20200122
YXD,YXD_20200122
YXE,YXE_20200122
YXH,YXH_20200122
YXJ,YXJ_20200122
YXL,YXL_20200122
YXP,YXP_20200122
YXR,YXR_20200122
YXS,YXS_20200122
YXT,YXT_20200122
YXU,YXU_20200122
YXX,YXX_20200122
YXY,YXY_20200122
YYB,YYB_20200122
YYC,YYC_20200122
YYD,YYD_20200122
YYE,YYE_20200122
YYF,YYF_20200122
YYG,YYG_20200122
YYH,YYH_20200122
YYJ,YYJ_20200122
YYL,YYL_20200122
YYN,YYN_20200122
YYQ,YYQ_20200122
YYR,YYR_20200122
YYU,YYU_20200122
YYW,YYW_20200122
YYY,YYY_20200122
YYZ,YYZ_20200122
YZD,YZD_20200122
YZE,YZE_20200122
YZF,YZF_20200122
YZH,YZH_20200122
YZP,YZP_20200122
YZR,YZR_20200122
YZT,YZT_20200122
YZU,YZU_20200122
YZV,YZV_20200122
YZW,YZW_20200122
YZX,YZX_20200122
ZFA,ZFA_20200122
ZFM,ZFM_20200122
QLD,QLD_20200122
BUJ,BUJ_20200122
BJA,BJA_20200122
ALG,ALG_20200122
DJG,DJG_20200122
VVZ,VVZ_20200122
TMR,TMR_20200122
GJL,GJL_20200122
MZW,MZW_20200122
AAE,AAE_20200122
CZL,CZL_20200122
TEE,TEE_20200122
HRM,HRM_20200122
TID,TID_20200122
TIN,TIN_20200122
CFK,CFK_20200122
TAF,TAF_20200122
TLM,TLM_20200122
ORN,ORN_20200122
BFW,BFW_20200122
MUW,MUW_20200122
AZR,AZR_20200122
BSK,BSK_20200122
ELG,ELG_20200122
GHA,GHA_20200122
HME,HME_20200122
INZ,INZ_20200122
TGR,TGR_20200122
LOO,LOO_20200122
TMX,TMX_20200122
OGX,OGX_20200122
IAM,IAM_20200122
COO,COO_20200122
OUA,OUA_20200122
BOY,BOY_20200122
ACC,ACC_20200122
TML,TML_20200122
NYI,NYI_20200122
TKD,TKD_20200122
ABJ,ABJ_20200122
BYK,BYK_20200122
DJO,DJO_20200122
HGO,HGO_20200122
MJC,MJC_20200122
SPY,SPY_20200122
ASK,ASK_20200122
ABV,ABV_20200122
AKR,AKR_20200122
BNI,BNI_20200122
CBQ,CBQ_20200122
ENU,ENU_20200122
IBA,IBA_20200122
ILR,ILR_20200122
JOS,JOS_20200122
KAD,KAD_20200122
KAN,KAN_20200122
MIU,MIU_20200122
MDI,MDI_20200122
LOS,LOS_20200122
MXJ,MXJ_20200122
PHC,PHC_20200122
SKO,SKO_20200122
YOL,YOL_20200122
ZAR,ZAR_20200122
MFQ,MFQ_20200122
NIM,NIM_20200122
THZ,THZ_20200122
AJY,AJY_20200122
ZND,ZND_20200122
MIR,MIR_20200122
TUN,TUN_20200122
GAF,GAF_20200122
GAE,GAE_20200122
DJE,DJE_20200122
EBM,EBM_20200122
SFA,SFA_20200122
TOE,TOE_20200122
LRL,LRL_20200122
LFW,LFW_20200122
ANR,ANR_20200122
BRU,BRU_20200122
CRL,CRL_20200122
KJK,KJK_20200122
LGG,LGG_20200122
OST,OST_20200122
OBL,OBL_20200122
AOC,AOC_20200122
IES,IES_20200122
REB,REB_20200122
QXH,QXH_20200122
BBH,BBH_20200122
ZMG,ZMG_20200122
CBU,CBU_20200122
SXF,SXF_20200122
DRS,DRS_20200122
ERF,ERF_20200122
FRA,FRA_20200122
FMO,FMO_20200122
HAM,HAM_20200122
THF,THF_20200122
CGN,CGN_20200122
DUS,DUS_20200122
MUC,MUC_20200122
NUE,NUE_20200122
LEJ,LEJ_20200122
SCN,SCN_20200122
STR,STR_20200122
TXL,TXL_20200122
HAJ,HAJ_20200122
BRE,BRE_20200122
QEF,QEF_20200122
HHN,HHN_20200122
MHG,MHG_20200122
EIB,EIB_20200122
SGE,SGE_20200122
XFW,XFW_20200122
KEL,KEL_20200122
LBC,LBC_20200122
ESS,ESS_20200122
BFE,BFE_20200122
MGL,MGL_20200122
PAD,PAD_20200122
dayM,dayM_20200122
AGB,AGB_20200122
OBF,OBF_20200122
RBM,RBM_20200122
FDH,FDH_20200122
SZW,SZW_20200122
BYU,BYU_20200122
URD,URD_20200122
HOQ,HOQ_20200122
ZQW,ZQW_20200122
ZQL,ZQL_20200122
BWE,BWE_20200122
KSF,KSF_20200122
BRV,BRV_20200122
EME,EME_20200122
WVN,WVN_20200122
BMK,BMK_20200122
NRD,NRD_20200122
FLF,FLF_20200122
GWT,GWT_20200122
KDL,KDL_20200122
URE,URE_20200122
EPU,EPU_20200122
TLL,TLL_20200122
TAY,TAY_20200122
ENF,ENF_20200122
KEV,KEV_20200122
HEM,HEM_20200122
HEL,HEL_20200122
HYV,HYV_20200122
KTQ,KTQ_20200122
IVL,IVL_20200122
JOE,JOE_20200122
JYV,JYV_20200122
KAU,KAU_20200122
KEM,KEM_20200122
KAJ,KAJ_20200122
KHJ,KHJ_20200122
KOK,KOK_20200122
KAO,KAO_20200122
KTT,KTT_20200122
KUO,KUO_20200122
QLF,QLF_20200122
LPP,LPP_20200122
MHQ,MHQ_20200122
MIK,MIK_20200122
OUL,OUL_20200122
POR,POR_20200122
RVN,RVN_20200122
SVL,SVL_20200122
SOT,SOT_20200122
TMP,TMP_20200122
TKU,TKU_20200122
UTI,UTI_20200122
VAA,VAA_20200122
VRK,VRK_20200122
YLI,YLI_20200122
BFS,BFS_20200122
ENK,ENK_20200122
BHD,BHD_20200122
LDY,LDY_20200122
BHX,BHX_20200122
CVT,CVT_20200122
GLO,GLO_20200122
GBA,GBA_20200122
MAN,MAN_20200122
NQY,NQY_20200122
LYE,LYE_20200122
YEO,YEO_20200122
HAW,HAW_20200122
CWL,CWL_20200122
SWS,SWS_20200122
BRS,BRS_20200122
LPL,LPL_20200122
LTN,LTN_20200122
PLH,PLH_20200122
BOH,BOH_20200122
SOU,SOU_20200122
QLA,QLA_20200122
ACI,ACI_20200122
GCI,GCI_20200122
JER,JER_20200122
ESH,ESH_20200122
BQH,BQH_20200122
LGW,LGW_20200122
LCY,LCY_20200122
FAB,FAB_20200122
BBS,BBS_20200122
LHR,LHR_20200122
SEN,SEN_20200122
LYX,LYX_20200122
MSE,MSE_20200122
CAX,CAX_20200122
BLK,BLK_20200122
HUY,HUY_20200122
BWF,BWF_20200122
LBA,LBA_20200122
WRT,WRT_20200122
CEG,CEG_20200122
IOM,IOM_20200122
NCL,NCL_20200122
MME,MME_20200122
EMA,EMA_20200122
KOI,KOI_20200122
LSI,LSI_20200122
WIC,WIC_20200122
ABZ,ABZ_20200122
INV,INV_20200122
GLA,GLA_20200122
EDI,EDI_20200122
ILY,ILY_20200122
PIK,PIK_20200122
BEB,BEB_20200122
SCS,SCS_20200122
DND,DND_20200122
SYY,SYY_20200122
TRE,TRE_20200122
ADX,ADX_20200122
LMO,LMO_20200122
CBG,CBG_20200122
NWI,NWI_20200122
STN,STN_20200122
EXT,EXT_20200122
FZO,FZO_20200122
OXF,OXF_20200122
BEX,BEX_20200122
LKZ,LKZ_20200122
MHZ,MHZ_20200122
QUY,QUY_20200122
FFD,FFD_20200122
BZZ,BZZ_20200122
ODH,ODH_20200122
NHT,NHT_20200122
QCY,QCY_20200122
BEQ,BEQ_20200122
SQZ,SQZ_20200122
HRT,HRT_20200122
WTN,WTN_20200122
KNF,KNF_20200122
MPN,MPN_20200122
AMS,AMS_20200122
MST,MST_20200122
EIN,EIN_20200122
GRQ,GRQ_20200122
GLZ,GLZ_20200122
DHR,DHR_20200122
LEY,LEY_20200122
LWR,LWR_20200122
RTM,RTM_20200122
UTC,UTC_20200122
ENS,ENS_20200122
LID,LID_20200122
WOE,WOE_20200122
ORK,ORK_20200122
GWY,GWY_20200122
DUB,DUB_20200122
NOC,NOC_20200122
KIR,KIR_20200122
SNN,SNN_20200122
SXL,SXL_20200122
WAT,WAT_20200122
AAR,AAR_20200122
BLL,BLL_20200122
CPH,CPH_20200122
EBJ,EBJ_20200122
KRP,KRP_20200122
BYR,BYR_20200122
MRW,MRW_20200122
ODE,ODE_20200122
RKE,RKE_20200122
RNN,RNN_20200122
SGD,SGD_20200122
SKS,SKS_20200122
SQW,SQW_20200122
TED,TED_20200122
FAE,FAE_20200122
STA,STA_20200122
AAL,AAL_20200122
LUX,LUX_20200122
AES,AES_20200122
ANX,ANX_20200122
ALF,ALF_20200122
BNN,BNN_20200122
BOO,BOO_20200122
BGO,BGO_20200122
BJF,BJF_20200122
KRS,KRS_20200122
DLD,DLD_20200122
BDU,BDU_20200122
VDB,VDB_20200122
FRO,FRO_20200122
OSL,OSL_20200122
HAU,HAU_20200122
HAA,HAA_20200122
KSU,KSU_20200122
KKN,KKN_20200122
FAN,FAN_20200122
MOL,MOL_20200122
MJF,MJF_20200122
LKL,LKL_20200122
NTB,NTB_20200122
OLA,OLA_20200122
RRS,RRS_20200122
SKE,SKE_20200122
SRP,SRP_20200122
SSJ,SSJ_20200122
TRD,TRD_20200122
SVG,SVG_20200122
GDN,GDN_20200122
KRK,KRK_20200122
KTW,KTW_20200122
POZ,POZ_20200122
RZE,RZE_20200122
SZZ,SZZ_20200122
OSP,OSP_20200122
WAW,WAW_20200122
WRO,WRO_20200122
IEG,IEG_20200122
RNB,RNB_20200122
GOT,GOT_20200122
JKG,JKG_20200122
LDK,LDK_20200122
GSE,GSE_20200122
KVB,KVB_20200122
THN,THN_20200122
KSK,KSK_20200122
MXX,MXX_20200122
NYO,NYO_20200122
KID,KID_20200122
OSK,OSK_20200122
KLR,KLR_20200122
MMX,MMX_20200122
HAD,HAD_20200122
VXO,VXO_20200122
EVG,EVG_20200122
GEV,GEV_20200122
HUV,HUV_20200122
KRF,KRF_20200122
LYC,LYC_20200122
SDL,SDL_20200122
OER,OER_20200122
KRN,KRN_20200122
SFT,SFT_20200122
UME,UME_20200122
VHM,VHM_20200122
AJR,AJR_20200122
ORB,ORB_20200122
VST,VST_20200122
LLA,LLA_20200122
ARN,ARN_20200122
BMA,BMA_20200122
BLE,BLE_20200122
HLF,HLF_20200122
GVX,GVX_20200122
LPI,LPI_20200122
NRK,NRK_20200122
EKT,EKT_20200122
VBY,VBY_20200122
SPM,SPM_20200122
RMS,RMS_20200122
GHF,GHF_20200122
ZCN,ZCN_20200122
FRZ,FRZ_20200122
ZNF,ZNF_20200122
KZG,KZG_20200122
FCN,FCN_20200122
GKE,GKE_20200122
RLG,RLG_20200122
WBG,WBG_20200122
WIE,WIE_20200122
FEL,FEL_20200122
IGS,IGS_20200122
GUT,GUT_20200122
ALJ,ALJ_20200122
AGZ,AGZ_20200122
BIY,BIY_20200122
BFN,BFN_20200122
CPT,CPT_20200122
DUR,DUR_20200122
ELS,ELS_20200122
FCB,FCB_20200122
GCJ,GCJ_20200122
GRJ,GRJ_20200122
HRS,HRS_20200122
HDS,HDS_20200122
JNB,JNB_20200122
KXE,KXE_20200122
KIM,KIM_20200122
KMH,KMH_20200122
KLZ,KLZ_20200122
HLA,HLA_20200122
SDB,SDB_20200122
LAY,LAY_20200122
MGH,MGH_20200122
LLE,LLE_20200122
MZQ,MZQ_20200122
NCS,NCS_20200122
OVG,OVG_20200122
OUH,OUH_20200122
PLZ,PLZ_20200122
PBZ,PBZ_20200122
PHW,PHW_20200122
JOH,JOH_20200122
PZB,PZB_20200122
NTY,NTY_20200122
PTG,PTG_20200122
PCF,PCF_20200122
UTW,UTW_20200122
RCB,RCB_20200122
ROD,ROD_20200122
SBU,SBU_20200122
ZEC,ZEC_20200122
SIS,SIS_20200122
SZK,SZK_20200122
LTA,LTA_20200122
ULD,ULD_20200122
UTN,UTN_20200122
UTT,UTT_20200122
VRU,VRU_20200122
VIR,VIR_20200122
VRE,VRE_20200122
PRY,PRY_20200122
WKF,WKF_20200122
FRW,FRW_20200122
JWA,JWA_20200122
BBK,BBK_20200122
MUB,MUB_20200122
GBE,GBE_20200122
PKW,PKW_20200122
BZV,BZV_20200122
FTX,FTX_20200122
OUE,OUE_20200122
PNR,PNR_20200122
MTS,MTS_20200122
BGF,BGF_20200122
BBT,BBT_20200122
BSG,BSG_20200122
SSG,SSG_20200122
ASI,ASI_20200122
MRU,MRU_20200122
RRG,RRG_20200122
NKW,NKW_20200122
TKC,TKC_20200122
DLA,DLA_20200122
MVR,MVR_20200122
FOM,FOM_20200122
NGE,NGE_20200122
GOU,GOU_20200122
BFX,BFX_20200122
BPC,BPC_20200122
YAO,YAO_20200122
CGJ,CGJ_20200122
LVI,LVI_20200122
LUN,LUN_20200122
MFU,MFU_20200122
MNR,MNR_20200122
NLA,NLA_20200122
KIW,KIW_20200122
HAH,HAH_20200122
NWA,NWA_20200122
AJN,AJN_20200122
DZA,DZA_20200122
RUN,RUN_20200122
ZSE,ZSE_20200122
TNR,TNR_20200122
ZVA,ZVA_20200122
SMS,SMS_20200122
TMM,TMM_20200122
MOQ,MOQ_20200122
DIE,DIE_20200122
WMR,WMR_20200122
ZWA,ZWA_20200122
AMB,AMB_20200122
ANM,ANM_20200122
HVA,HVA_20200122
MJN,MJN_20200122
NOS,NOS_20200122
BPY,BPY_20200122
WMN,WMN_20200122
SVB,SVB_20200122
VOH,VOH_20200122
WAI,WAI_20200122
IVA,IVA_20200122
FTU,FTU_20200122
WFI,WFI_20200122
RVA,RVA_20200122
WVK,WVK_20200122
MNJ,MNJ_20200122
MXM,MXM_20200122
TLE,TLE_20200122
SSY,SSY_20200122
BUG,BUG_20200122
CAB,CAB_20200122
NOV,NOV_20200122
SVP,SVP_20200122
LAD,LAD_20200122
MEG,MEG_20200122
SPP,SPP_20200122
GXG,GXG_20200122
PBN,PBN_20200122
VHC,VHC_20200122
SZA,SZA_20200122
SDD,SDD_20200122
LUO,LUO_20200122
UGO,UGO_20200122
XGN,XGN_20200122
OYE,OYE_20200122
OKN,OKN_20200122
LBQ,LBQ_20200122
BMM,BMM_20200122
POG,POG_20200122
OMB,OMB_20200122
MKU,MKU_20200122
LBV,LBV_20200122
MVB,MVB_20200122
PCP,PCP_20200122
TMS,TMS_20200122
BEW,BEW_20200122
INH,INH_20200122
VXC,VXC_20200122
LFB,LFB_20200122
MPM,MPM_20200122
MUD,MUD_20200122
MZB,MZB_20200122
MNC,MNC_20200122
APL,APL_20200122
POL,POL_20200122
UEL,UEL_20200122
TET,TET_20200122
VNX,VNX_20200122
DES,DES_20200122
SEZ,SEZ_20200122
PRI,PRI_20200122
AEH,AEH_20200122
MQQ,MQQ_20200122
NDJ,NDJ_20200122
FYT,FYT_20200122
BUQ,BUQ_20200122
BFO,BFO_20200122
VFA,VFA_20200122
HRE,HRE_20200122
KAB,KAB_20200122
UTA,UTA_20200122
MVZ,MVZ_20200122
GWE,GWE_20200122
HWN,HWN_20200122
BLZ,BLZ_20200122
KGJ,KGJ_20200122
KBQ,KBQ_20200122
LLW,LLW_20200122
ZZU,ZZU_20200122
MSU,MSU_20200122
FIH,FIH_20200122
NLO,NLO_20200122
MNB,MNB_20200122
FDU,FDU_20200122
KKW,KKW_20200122
MDK,MDK_20200122
Bday,Bday_20200122
GMA,GMA_20200122
KLI,KLI_20200122
LIQ,LIQ_20200122
FKI,FKI_20200122
IRP,IRP_20200122
BUX,BUX_20200122
BZU,BZU_20200122
BKY,BKY_20200122
GOM,GOM_20200122
KND,KND_20200122
FBM,FBM_20200122
KWZ,KWZ_20200122
FMI,FMI_20200122
KMN,KMN_20200122
KGA,KGA_20200122
MJM,MJM_20200122
BKO,BKO_20200122
GAQ,GAQ_20200122
KYS,KYS_20200122
MZI,MZI_20200122
TOM,TOM_20200122
BJL,BJL_20200122
FUE,FUE_20200122
VDE,VDE_20200122
SPC,SPC_20200122
LPA,LPA_20200122
ACE,ACE_20200122
TFS,TFS_20200122
TFN,TFN_20200122
MLN,MLN_20200122
FNA,FNA_20200122
MLW,MLW_20200122
ROB,ROB_20200122
AGA,AGA_20200122
TTA,TTA_20200122
FEZ,FEZ_20200122
ERH,ERH_20200122
MEK,MEK_20200122
OUD,OUD_20200122
GMD,GMD_20200122
RBA,RBA_20200122
CMN,CMN_20200122
RAK,RAK_20200122
NNA,NNA_20200122
OZZ,OZZ_20200122
AHU,AHU_20200122
TTU,TTU_20200122
TNG,TNG_20200122
ZIG,ZIG_20200122
CSK,CSK_20200122
KLC,KLC_20200122
DKR,DKR_20200122
XLS,XLS_20200122
BXE,BXE_20200122
KGG,KGG_20200122
TUD,TUD_20200122
AEO,AEO_20200122
TIY,TIY_20200122
KFA,KFA_20200122
EMN,EMN_20200122
KED,KED_20200122
NKC,NKC_20200122
SEY,SEY_20200122
ATR,ATR_20200122
NDB,NDB_20200122
FIG,FIG_20200122
FAA,FAA_20200122
LEK,LEK_20200122
SID,SID_20200122
BVC,BVC_20200122
MMO,MMO_20200122
SNE,SNE_20200122
VXE,VXE_20200122
ADD,ADD_20200122
AMH,AMH_20200122
AXU,AXU_20200122
BJR,BJR_20200122
DIR,DIR_20200122
GMB,GMB_20200122
GDQ,GDQ_20200122
JIM,JIM_20200122
LLI,LLI_20200122
MQX,MQX_20200122
ASO,ASO_20200122
BJM,BJM_20200122
HGA,HGA_20200122
BBO,BBO_20200122
KMU,KMU_20200122
ALY,ALY_20200122
ABS,ABS_20200122
CAI,CAI_20200122
CWE,CWE_20200122
HRG,HRG_20200122
EGH,EGH_20200122
LXR,LXR_20200122
MUH,MUH_20200122
PSD,PSD_20200122
SKV,SKV_20200122
ASW,ASW_20200122
ELT,ELT_20200122
EDL,EDL_20200122
GGM,GGM_20200122
KIS,KIS_20200122
KTL,KTL_20200122
LOK,LOK_20200122
LAU,LAU_20200122
MBA,MBA_20200122
WIL,WIL_20200122
WJR,WJR_20200122
GHT,GHT_20200122
AKF,AKF_20200122
BEN,BEN_20200122
SEB,SEB_20200122
TIP,TIP_20200122
LMQ,LMQ_20200122
HUQ,HUQ_20200122
LTD,LTD_20200122
GYI,GYI_20200122
KGL,KGL_20200122
KME,KME_20200122
DOG,DOG_20200122
RSS,RSS_20200122
ELF,ELF_20200122
KSL,KSL_20200122
KDX,KDX_20200122
EBD,EBD_20200122
JUB,JUB_20200122
MAK,MAK_20200122
KRT,KRT_20200122
ARK,ARK_20200122
DAR,DAR_20200122
DOD,DOD_20200122
IRI,IRI_20200122
JRO,JRO_20200122
LKY,LKY_20200122
MYW,MYW_20200122
MWZ,MWZ_20200122
PMA,PMA_20200122
TGT,TGT_20200122
ZNZ,ZNZ_20200122
EBB,EBB_20200122
SRT,SRT_20200122
TIA,TIA_20200122
BOJ,BOJ_20200122
GOZ,GOZ_20200122
PDV,PDV_20200122
SOF,SOF_20200122
SZR,SZR_20200122
VAR,VAR_20200122
LCA,LCA_20200122
PFO,PFO_20200122
AKT,AKT_20200122
DBV,DBV_20200122
OSI,OSI_20200122
PUY,PUY_20200122
RJK,RJK_20200122
SPU,SPU_20200122
ZAG,ZAG_20200122
ZAD,ZAD_20200122
ABC,ABC_20200122
ALC,ALC_20200122
LEI,LEI_20200122
OVD,OVD_20200122
ODB,ODB_20200122
BIO,BIO_20200122
BCN,BCN_20200122
BJZ,BJZ_20200122
LCG,LCG_20200122
GRO,GRO_20200122
GRX,GRX_20200122
IBZ,IBZ_20200122
XRY,XRY_20200122
MJV,MJV_20200122
MAD,MAD_20200122
AGP,AGP_20200122
MAH,MAH_20200122
OZP,OZP_20200122
PNA,PNA_20200122
REU,REU_20200122
ROZ,ROZ_20200122
SLM,SLM_20200122
EAS,EAS_20200122
SCQ,SCQ_20200122
LEU,LEU_20200122
TOJ,TOJ_20200122
VLC,VLC_20200122
VLL,VLL_20200122
VIT,VIT_20200122
VGO,VGO_20200122
SDR,SDR_20200122
ZAZ,ZAZ_20200122
SVQ,SVQ_20200122
CQF,CQF_20200122
BYF,BYF_20200122
LTQ,LTQ_20200122
XVS,XVS_20200122
AGF,AGF_20200122
BOD,BOD_20200122
EGC,EGC_20200122
CNG,CNG_20200122
PIS,PIS_20200122
MCU,MCU_20200122
LIG,LIG_20200122
NIT,NIT_20200122
TLS,TLS_20200122
PUF,PUF_20200122
LDE,LDE_20200122
ANG,ANG_20200122
BVE,BVE_20200122
PGX,PGX_20200122
BIQ,BIQ_20200122
ZAO,ZAO_20200122
LBI,LBI_20200122
DCM,DCM_20200122
RDZ,RDZ_20200122
RYN,RYN_20200122
XMW,XMW_20200122
RCO,RCO_20200122
CMR,CMR_20200122
DLE,DLE_20200122
OBS,OBS_20200122
LPY,LPY_20200122
ETZ,ETZ_20200122
BIA,BIA_20200122
CLY,CLY_20200122
FSC,FSC_20200122
AJA,AJA_20200122
PRP,PRP_20200122
SOZ,SOZ_20200122
AUF,AUF_20200122
CMF,CMF_20200122
CFE,CFE_20200122
BOU,BOU_20200122
QNJ,QNJ_20200122
LYS,LYS_20200122
SYT,SYT_20200122
RNE,RNE_20200122
NCY,NCY_20200122
GNB,GNB_20200122
VAF,VAF_20200122
VHY,VHY_20200122
AUR,AUR_20200122
CHR,CHR_20200122
LYN,LYN_20200122
CEQ,CEQ_20200122
EBU,EBU_20200122
CCF,CCF_20200122
MRS,MRS_20200122
NCE,NCE_20200122
XOG,XOG_20200122
PGF,PGF_20200122
CTT,CTT_20200122
MPL,MPL_20200122
BZR,BZR_20200122
AVN,AVN_20200122
MEN,MEN_20200122
BVA,BVA_20200122
EVX,EVX_20200122
LEH,LEH_20200122
XAB,XAB_20200122
ORE,ORE_20200122
XCR,XCR_20200122
URO,URO_20200122
TUF,TUF_20200122
CET,CET_20200122
LVA,LVA_20200122
LBG,LBG_20200122
CSF,CSF_20200122
CDG,CDG_20200122
TNF,TNF_20200122
ORY,ORY_20200122
POX,POX_20200122
VIY,VIY_20200122
NVS,NVS_20200122
XME,XME_20200122
LIL,LIL_20200122
HZB,HZB_20200122
XCZ,XCZ_20200122
BES,BES_20200122
CER,CER_20200122
DNR,DNR_20200122
LBY,LBY_20200122
GFR,GFR_20200122
DOL,DOL_20200122
LRT,LRT_20200122
EDM,EDM_20200122
LDV,LDV_20200122
CFR,CFR_20200122
LME,LME_20200122
RNS,RNS_20200122
LAI,LAI_20200122
UIP,UIP_20200122
NTE,NTE_20200122
SBK,SBK_20200122
MXN,MXN_20200122
VNE,VNE_20200122
SNR,SNR_20200122
BSL,BSL_20200122
DIJ,DIJ_20200122
MZM,MZM_20200122
EPL,EPL_20200122
ENC,ENC_20200122
RHE,RHE_20200122
SXB,SXB_20200122
TLN,TLN_20200122
FNI,FNI_20200122
MQC,MQC_20200122
FSP,FSP_20200122
PYR,PYR_20200122
AGQ,AGQ_20200122
AXD,AXD_20200122
VOL,VOL_20200122
JKH,JKH_20200122
IOA,IOA_20200122
HER,HER_20200122
KSO,KSO_20200122
KIT,KIT_20200122
EFL,EFL_20200122
KLX,KLX_20200122
KGS,KGS_20200122
AOK,AOK_20200122
CFU,CFU_20200122
KSJ,KSJ_20200122
KVA,KVA_20200122
KZI,KZI_20200122
LRS,LRS_20200122
LXS,LXS_20200122
LRA,LRA_20200122
JMK,JMK_20200122
MJT,MJT_20200122
PVK,PVK_20200122
RHO,RHO_20200122
GPA,GPA_20200122
CHQ,CHQ_20200122
JSI,JSI_20200122
SMI,SMI_20200122
SPJ,SPJ_20200122
JTR,JTR_20200122
JSH,JSH_20200122
SKU,SKU_20200122
SKG,SKG_20200122
ZTH,ZTH_20200122
BUD,BUD_20200122
DEB,DEB_20200122
CRV,CRV_20200122
BRI,BRI_20200122
FOG,FOG_20200122
TAR,TAR_20200122
LCC,LCC_20200122
PSR,PSR_20200122
BDS,BDS_20200122
SUF,SUF_20200122
CTA,CTA_20200122
LMP,LMP_20200122
PNL,PNL_20200122
PMO,PMO_20200122
REG,REG_20200122
TPS,TPS_20200122
NSY,NSY_20200122
AHO,AHO_20200122
DCI,DCI_20200122
CAG,CAG_20200122
OLB,OLB_20200122
TTB,TTB_20200122
MXP,MXP_20200122
BGY,BGY_20200122
TRN,TRN_20200122
ALL,ALL_20200122
GOA,GOA_20200122
LIN,LIN_20200122
PMF,PMF_20200122
CUF,CUF_20200122
AVB,AVB_20200122
BZO,BZO_20200122
BLQ,BLQ_20200122
TSF,TSF_20200122
FRL,FRL_20200122
