GKA,GKA_20200101
VRU,VRU_20200101
VIR,VIR_20200101
VRE,VRE_20200101
PRY,PRY_20200101
WKF,WKF_20200101
FRW,FRW_20200101
JWA,JWA_20200101
BBK,BBK_20200101
MUB,MUB_20200101
GBE,GBE_20200101
PKW,PKW_20200101
BZV,BZV_20200101
FTX,FTX_20200101
OUE,OUE_20200101
PNR,PNR_20200101
MTS,MTS_20200101
BGF,BGF_20200101
BBT,BBT_20200101
BSG,BSG_20200101
SSG,SSG_20200101
ASI,ASI_20200101
MRU,MRU_20200101
RRG,RRG_20200101
NKW,NKW_20200101
TKC,TKC_20200101
DLA,DLA_20200101
MVR,MVR_20200101
FOM,FOM_20200101
NGE,NGE_20200101
GOU,GOU_20200101
BFX,BFX_20200101
BPC,BPC_20200101
YAO,YAO_20200101
CGJ,CGJ_20200101
LVI,LVI_20200101
LUN,LUN_20200101
MFU,MFU_20200101
MNR,MNR_20200101
NLA,NLA_20200101
KIW,KIW_20200101
HAH,HAH_20200101
NWA,NWA_20200101
AJN,AJN_20200101
DZA,DZA_20200101
RUN,RUN_20200101
ZSE,ZSE_20200101
TNR,TNR_20200101
ZVA,ZVA_20200101
SMS,SMS_20200101
TMM,TMM_20200101
MOQ,MOQ_20200101
DIE,DIE_20200101
WMR,WMR_20200101
ZWA,ZWA_20200101
AMB,AMB_20200101
ANM,ANM_20200101
HVA,HVA_20200101
MJN,MJN_20200101
NOS,NOS_20200101
BPY,BPY_20200101
WMN,WMN_20200101
SVB,SVB_20200101
VOH,VOH_20200101
WAI,WAI_20200101
IVA,IVA_20200101
FTU,FTU_20200101
WFI,WFI_20200101
RVA,RVA_20200101
WVK,WVK_20200101
MNJ,MNJ_20200101
MXM,MXM_20200101
TLE,TLE_20200101
SSY,SSY_20200101
BUG,BUG_20200101
CAB,CAB_20200101
NOV,NOV_20200101
SVP,SVP_20200101
LAD,LAD_20200101
MEG,MEG_20200101
SPP,SPP_20200101
GXG,GXG_20200101
PBN,PBN_20200101
VHC,VHC_20200101
SZA,SZA_20200101
SDD,SDD_20200101
LUO,LUO_20200101
UGO,UGO_20200101
XGN,XGN_20200101
OYE,OYE_20200101
OKN,OKN_20200101
LBQ,LBQ_20200101
BMM,BMM_20200101
POG,POG_20200101
OMB,OMB_20200101
MKU,MKU_20200101
LBV,LBV_20200101
MVB,MVB_20200101
PCP,PCP_20200101
TMS,TMS_20200101
BEW,BEW_20200101
INH,INH_20200101
VXC,VXC_20200101
LFB,LFB_20200101
MPM,MPM_20200101
MUD,MUD_20200101
MZB,MZB_20200101
MNC,MNC_20200101
APL,APL_20200101
POL,POL_20200101
UEL,UEL_20200101
TET,TET_20200101
VNX,VNX_20200101
DES,DES_20200101
SEZ,SEZ_20200101
PRI,PRI_20200101
AEH,AEH_20200101
MQQ,MQQ_20200101
NDJ,NDJ_20200101
FYT,FYT_20200101
BUQ,BUQ_20200101
BFO,BFO_20200101
VFA,VFA_20200101
HRE,HRE_20200101
KAB,KAB_20200101
UTA,UTA_20200101
MVZ,MVZ_20200101
GWE,GWE_20200101
HWN,HWN_20200101
BLZ,BLZ_20200101
KGJ,KGJ_20200101
KBQ,KBQ_20200101
LLW,LLW_20200101
ZZU,ZZU_20200101
MSU,MSU_20200101
FIH,FIH_20200101
NLO,NLO_20200101
MNB,MNB_20200101
FDU,FDU_20200101
KKW,KKW_20200101
MDK,MDK_20200101
GMA,GMA_20200101
KLI,KLI_20200101
LIQ,LIQ_20200101
FKI,FKI_20200101
IRP,IRP_20200101
BUX,BUX_20200101
BZU,BZU_20200101
BKY,BKY_20200101
GOM,GOM_20200101
KND,KND_20200101
FBM,FBM_20200101
KWZ,KWZ_20200101
FMI,FMI_20200101
KMN,KMN_20200101
KGA,KGA_20200101
MJM,MJM_20200101
BKO,BKO_20200101
GAQ,GAQ_20200101
KYS,KYS_20200101
MZI,MZI_20200101
TOM,TOM_20200101
BJL,BJL_20200101
FUE,FUE_20200101
VDE,VDE_20200101
SPC,SPC_20200101
LPA,LPA_20200101
ACE,ACE_20200101
TFS,TFS_20200101
TFN,TFN_20200101
MLN,MLN_20200101
FNA,FNA_20200101
MLW,MLW_20200101
ROB,ROB_20200101
AGA,AGA_20200101
TTA,TTA_20200101
FEZ,FEZ_20200101
ERH,ERH_20200101
MEK,MEK_20200101
OUD,OUD_20200101
GMD,GMD_20200101
RBA,RBA_20200101
CMN,CMN_20200101
RAK,RAK_20200101
NNA,NNA_20200101
OZZ,OZZ_20200101
AHU,AHU_20200101
TTU,TTU_20200101
TNG,TNG_20200101
ZIG,ZIG_20200101
CSK,CSK_20200101
KLC,KLC_20200101
DKR,DKR_20200101
XLS,XLS_20200101
BXE,BXE_20200101
KGG,KGG_20200101
TUD,TUD_20200101
AEO,AEO_20200101
TIY,TIY_20200101
KFA,KFA_20200101
EMN,EMN_20200101
KED,KED_20200101
NKC,NKC_20200101
SEY,SEY_20200101
ATR,ATR_20200101
NDB,NDB_20200101
FIG,FIG_20200101
FAA,FAA_20200101
LEK,LEK_20200101
SID,SID_20200101
BVC,BVC_20200101
MMO,MMO_20200101
SNE,SNE_20200101
VXE,VXE_20200101
ADD,ADD_20200101
AMH,AMH_20200101
AXU,AXU_20200101
BJR,BJR_20200101
DIR,DIR_20200101
GMB,GMB_20200101
GDQ,GDQ_20200101
JIM,JIM_20200101
LLI,LLI_20200101
MQX,MQX_20200101
ASO,ASO_20200101
BJM,BJM_20200101
HGA,HGA_20200101
BBO,BBO_20200101
KMU,KMU_20200101
ALY,ALY_20200101
ABS,ABS_20200101
CAI,CAI_20200101
CWE,CWE_20200101
HRG,HRG_20200101
EGH,EGH_20200101
LXR,LXR_20200101
MUH,MUH_20200101
PSD,PSD_20200101
SKV,SKV_20200101
ASW,ASW_20200101
ELT,ELT_20200101
EDL,EDL_20200101
GGM,GGM_20200101
KIS,KIS_20200101
KTL,KTL_20200101
LOK,LOK_20200101
LAU,LAU_20200101
MBA,MBA_20200101
WIL,WIL_20200101
WJR,WJR_20200101
GHT,GHT_20200101
AKF,AKF_20200101
BEN,BEN_20200101
SEB,SEB_20200101
TIP,TIP_20200101
LMQ,LMQ_20200101
HUQ,HUQ_20200101
LTD,LTD_20200101
GYI,GYI_20200101
KGL,KGL_20200101
KME,KME_20200101
DOG,DOG_20200101
RSS,RSS_20200101
ELF,ELF_20200101
KSL,KSL_20200101
KDX,KDX_20200101
EBD,EBD_20200101
JUB,JUB_20200101
MAK,MAK_20200101
KRT,KRT_20200101
ARK,ARK_20200101
DAR,DAR_20200101
DOD,DOD_20200101
IRI,IRI_20200101
JRO,JRO_20200101
LKY,LKY_20200101
MYW,MYW_20200101
MWZ,MWZ_20200101
PMA,PMA_20200101
TGT,TGT_20200101
ZNZ,ZNZ_20200101
EBB,EBB_20200101
SRT,SRT_20200101
TIA,TIA_20200101
BOJ,BOJ_20200101
GOZ,GOZ_20200101
PDV,PDV_20200101
SOF,SOF_20200101
SZR,SZR_20200101
VAR,VAR_20200101
LCA,LCA_20200101
PFO,PFO_20200101
AKT,AKT_20200101
DBV,DBV_20200101
OSI,OSI_20200101
PUY,PUY_20200101
RJK,RJK_20200101
SPU,SPU_20200101
ZAG,ZAG_20200101
ZAD,ZAD_20200101
ABC,ABC_20200101
ALC,ALC_20200101
LEI,LEI_20200101
OVD,OVD_20200101
ODB,ODB_20200101
BIO,BIO_20200101
BCN,BCN_20200101
BJZ,BJZ_20200101
LCG,LCG_20200101
GRO,GRO_20200101
GRX,GRX_20200101
IBZ,IBZ_20200101
XRY,XRY_20200101
MJV,MJV_20200101
MAD,MAD_20200101
AGP,AGP_20200101
MAH,MAH_20200101
OZP,OZP_20200101
PNA,PNA_20200101
REU,REU_20200101
ROZ,ROZ_20200101
SLM,SLM_20200101
EAS,EAS_20200101
SCQ,SCQ_20200101
LEU,LEU_20200101
TOJ,TOJ_20200101
VLC,VLC_20200101
VLL,VLL_20200101
VIT,VIT_20200101
VGO,VGO_20200101
SDR,SDR_20200101
ZAZ,ZAZ_20200101
SVQ,SVQ_20200101
CQF,CQF_20200101
BYF,BYF_20200101
LTQ,LTQ_20200101
XVS,XVS_20200101
AGF,AGF_20200101
BOD,BOD_20200101
EGC,EGC_20200101
CNG,CNG_20200101
PIS,PIS_20200101
MCU,MCU_20200101
LIG,LIG_20200101
NIT,NIT_20200101
TLS,TLS_20200101
PUF,PUF_20200101
LDE,LDE_20200101
ANG,ANG_20200101
BVE,BVE_20200101
PGX,PGX_20200101
BIQ,BIQ_20200101
ZAO,ZAO_20200101
LBI,LBI_20200101
DCM,DCM_20200101
RDZ,RDZ_20200101
RYN,RYN_20200101
XMW,XMW_20200101
RCO,RCO_20200101
CMR,CMR_20200101
DLE,DLE_20200101
OBS,OBS_20200101
LPY,LPY_20200101
ETZ,ETZ_20200101
BIA,BIA_20200101
CLY,CLY_20200101
FSC,FSC_20200101
AJA,AJA_20200101
PRP,PRP_20200101
SOZ,SOZ_20200101
AUF,AUF_20200101
CMF,CMF_20200101
CFE,CFE_20200101
BOU,BOU_20200101
QNJ,QNJ_20200101
LYS,LYS_20200101
SYT,SYT_20200101
RNE,RNE_20200101
NCY,NCY_20200101
GNB,GNB_20200101
VAF,VAF_20200101
VHY,VHY_20200101
AUR,AUR_20200101
CHR,CHR_20200101
LYN,LYN_20200101
CEQ,CEQ_20200101
EBU,EBU_20200101
CCF,CCF_20200101
MRS,MRS_20200101
NCE,NCE_20200101
XOG,XOG_20200101
PGF,PGF_20200101
CTT,CTT_20200101
MPL,MPL_20200101
BZR,BZR_20200101
AVN,AVN_20200101
MEN,MEN_20200101
BVA,BVA_20200101
EVX,EVX_20200101
LEH,LEH_20200101
XAB,XAB_20200101
ORE,ORE_20200101
XCR,XCR_20200101
URO,URO_20200101
TUF,TUF_20200101
CET,CET_20200101
LVA,LVA_20200101
LBG,LBG_20200101
CSF,CSF_20200101
CDG,CDG_20200101
TNF,TNF_20200101
ORY,ORY_20200101
POX,POX_20200101
VIY,VIY_20200101
NVS,NVS_20200101
XME,XME_20200101
LIL,LIL_20200101
HZB,HZB_20200101
XCZ,XCZ_20200101
BES,BES_20200101
CER,CER_20200101
DNR,DNR_20200101
LBY,LBY_20200101
GFR,GFR_20200101
DOL,DOL_20200101
LRT,LRT_20200101
EDM,EDM_20200101
LDV,LDV_20200101
CFR,CFR_20200101
LME,LME_20200101
RNS,RNS_20200101
LAI,LAI_20200101
UIP,UIP_20200101
NTE,NTE_20200101
SBK,SBK_20200101
MXN,MXN_20200101
VNE,VNE_20200101
SNR,SNR_20200101
BSL,BSL_20200101
DIJ,DIJ_20200101
MZM,MZM_20200101
EPL,EPL_20200101
ENC,ENC_20200101
RHE,RHE_20200101
SXB,SXB_20200101
TLN,TLN_20200101
FNI,FNI_20200101
MQC,MQC_20200101
FSP,FSP_20200101
PYR,PYR_20200101
AGQ,AGQ_20200101
AXD,AXD_20200101
VOL,VOL_20200101
JKH,JKH_20200101
IOA,IOA_20200101
HER,HER_20200101
KSO,KSO_20200101
KIT,KIT_20200101
EFL,EFL_20200101
KLX,KLX_20200101
KGS,KGS_20200101
AOK,AOK_20200101
CFU,CFU_20200101
KSJ,KSJ_20200101
KVA,KVA_20200101
KZI,KZI_20200101
LRS,LRS_20200101
LXS,LXS_20200101
LRA,LRA_20200101
JMK,JMK_20200101
MJT,MJT_20200101
PVK,PVK_20200101
RHO,RHO_20200101
GPA,GPA_20200101
CHQ,CHQ_20200101
JSI,JSI_20200101
SMI,SMI_20200101
SPJ,SPJ_20200101
JTR,JTR_20200101
JSH,JSH_20200101
SKU,SKU_20200101
SKG,SKG_20200101
ZTH,ZTH_20200101
BUD,BUD_20200101
DEB,DEB_20200101
CRV,CRV_20200101
BRI,BRI_20200101
FOG,FOG_20200101
TAR,TAR_20200101
LCC,LCC_20200101
PSR,PSR_20200101
BDS,BDS_20200101
SUF,SUF_20200101
CTA,CTA_20200101
LMP,LMP_20200101
PNL,PNL_20200101
PMO,PMO_20200101
REG,REG_20200101
TPS,TPS_20200101
NSY,NSY_20200101
AHO,AHO_20200101
DCI,DCI_20200101
CAG,CAG_20200101
OLB,OLB_20200101
TTB,TTB_20200101
MXP,MXP_20200101
BGY,BGY_20200101
TRN,TRN_20200101
ALL,ALL_20200101
GOA,GOA_20200101
LIN,LIN_20200101
PMF,PMF_20200101
CUF,CUF_20200101
AVB,AVB_20200101
BZO,BZO_20200101
BLQ,BLQ_20200101
TSF,TSF_20200101
FRL,FRL_20200101
VBS,VBS_20200101
TRS,TRS_20200101
