GKA,GKA_20191120
GHA,GHA_20191120
HME,HME_20191120
INZ,INZ_20191120
TGR,TGR_20191120
LOO,LOO_20191120
TMX,TMX_20191120
OGX,OGX_20191120
IAM,IAM_20191120
COO,COO_20191120
OUA,OUA_20191120
BOY,BOY_20191120
ACC,ACC_20191120
TML,TML_20191120
NYI,NYI_20191120
TKD,TKD_20191120
ABJ,ABJ_20191120
BYK,BYK_20191120
DJO,DJO_20191120
HGO,HGO_20191120
MJC,MJC_20191120
SPY,SPY_20191120
ASK,ASK_20191120
ABV,ABV_20191120
AKR,AKR_20191120
BNI,BNI_20191120
CBQ,CBQ_20191120
ENU,ENU_20191120
IBA,IBA_20191120
ILR,ILR_20191120
JOS,JOS_20191120
KAD,KAD_20191120
KAN,KAN_20191120
MIU,MIU_20191120
MDI,MDI_20191120
LOS,LOS_20191120
MXJ,MXJ_20191120
PHC,PHC_20191120
SKO,SKO_20191120
YOL,YOL_20191120
ZAR,ZAR_20191120
MFQ,MFQ_20191120
NIM,NIM_20191120
THZ,THZ_20191120
AJY,AJY_20191120
ZND,ZND_20191120
MIR,MIR_20191120
TUN,TUN_20191120
GAF,GAF_20191120
GAE,GAE_20191120
DJE,DJE_20191120
EBM,EBM_20191120
SFA,SFA_20191120
TOE,TOE_20191120
LRL,LRL_20191120
LFW,LFW_20191120
ANR,ANR_20191120
BRU,BRU_20191120
CRL,CRL_20191120
KJK,KJK_20191120
LGG,LGG_20191120
OST,OST_20191120
OBL,OBL_20191120
AOC,AOC_20191120
IES,IES_20191120
REB,REB_20191120
QXH,QXH_20191120
BBH,BBH_20191120
ZMG,ZMG_20191120
CBU,CBU_20191120
SXF,SXF_20191120
DRS,DRS_20191120
ERF,ERF_20191120
FRA,FRA_20191120
FMO,FMO_20191120
HAM,HAM_20191120
THF,THF_20191120
CGN,CGN_20191120
DUS,DUS_20191120
MUC,MUC_20191120
NUE,NUE_20191120
LEJ,LEJ_20191120
SCN,SCN_20191120
STR,STR_20191120
TXL,TXL_20191120
HAJ,HAJ_20191120
BRE,BRE_20191120
QEF,QEF_20191120
HHN,HHN_20191120
MHG,MHG_20191120
EIB,EIB_20191120
SGE,SGE_20191120
XFW,XFW_20191120
KEL,KEL_20191120
LBC,LBC_20191120
ESS,ESS_20191120
BFE,BFE_20191120
MGL,MGL_20191120
PAD,PAD_20191120
dayM,dayM_20191120
AGB,AGB_20191120
OBF,OBF_20191120
RBM,RBM_20191120
FDH,FDH_20191120
SZW,SZW_20191120
BYU,BYU_20191120
URD,URD_20191120
HOQ,HOQ_20191120
ZQW,ZQW_20191120
ZQL,ZQL_20191120
BWE,BWE_20191120
KSF,KSF_20191120
BRV,BRV_20191120
EME,EME_20191120
WVN,WVN_20191120
BMK,BMK_20191120
NRD,NRD_20191120
FLF,FLF_20191120
GWT,GWT_20191120
KDL,KDL_20191120
URE,URE_20191120
EPU,EPU_20191120
TLL,TLL_20191120
TAY,TAY_20191120
ENF,ENF_20191120
KEV,KEV_20191120
HEM,HEM_20191120
HEL,HEL_20191120
HYV,HYV_20191120
KTQ,KTQ_20191120
IVL,IVL_20191120
JOE,JOE_20191120
JYV,JYV_20191120
KAU,KAU_20191120
KEM,KEM_20191120
KAJ,KAJ_20191120
KHJ,KHJ_20191120
KOK,KOK_20191120
KAO,KAO_20191120
KTT,KTT_20191120
KUO,KUO_20191120
QLF,QLF_20191120
LPP,LPP_20191120
MHQ,MHQ_20191120
MIK,MIK_20191120
OUL,OUL_20191120
POR,POR_20191120
RVN,RVN_20191120
SVL,SVL_20191120
SOT,SOT_20191120
TMP,TMP_20191120
TKU,TKU_20191120
UTI,UTI_20191120
VAA,VAA_20191120
VRK,VRK_20191120
YLI,YLI_20191120
BFS,BFS_20191120
ENK,ENK_20191120
BHD,BHD_20191120
LDY,LDY_20191120
BHX,BHX_20191120
CVT,CVT_20191120
GLO,GLO_20191120
GBA,GBA_20191120
MAN,MAN_20191120
NQY,NQY_20191120
LYE,LYE_20191120
YEO,YEO_20191120
HAW,HAW_20191120
CWL,CWL_20191120
SWS,SWS_20191120
BRS,BRS_20191120
LPL,LPL_20191120
LTN,LTN_20191120
PLH,PLH_20191120
BOH,BOH_20191120
SOU,SOU_20191120
QLA,QLA_20191120
ACI,ACI_20191120
GCI,GCI_20191120
JER,JER_20191120
ESH,ESH_20191120
BQH,BQH_20191120
LGW,LGW_20191120
LCY,LCY_20191120
FAB,FAB_20191120
BBS,BBS_20191120
LHR,LHR_20191120
SEN,SEN_20191120
LYX,LYX_20191120
MSE,MSE_20191120
CAX,CAX_20191120
BLK,BLK_20191120
HUY,HUY_20191120
BWF,BWF_20191120
LBA,LBA_20191120
WRT,WRT_20191120
CEG,CEG_20191120
IOM,IOM_20191120
NCL,NCL_20191120
MME,MME_20191120
EMA,EMA_20191120
KOI,KOI_20191120
LSI,LSI_20191120
WIC,WIC_20191120
ABZ,ABZ_20191120
INV,INV_20191120
GLA,GLA_20191120
EDI,EDI_20191120
ILY,ILY_20191120
PIK,PIK_20191120
BEB,BEB_20191120
SCS,SCS_20191120
DND,DND_20191120
SYY,SYY_20191120
TRE,TRE_20191120
ADX,ADX_20191120
LMO,LMO_20191120
CBG,CBG_20191120
NWI,NWI_20191120
STN,STN_20191120
EXT,EXT_20191120
FZO,FZO_20191120
OXF,OXF_20191120
BEX,BEX_20191120
LKZ,LKZ_20191120
MHZ,MHZ_20191120
QUY,QUY_20191120
FFD,FFD_20191120
BZZ,BZZ_20191120
ODH,ODH_20191120
NHT,NHT_20191120
QCY,QCY_20191120
BEQ,BEQ_20191120
SQZ,SQZ_20191120
HRT,HRT_20191120
WTN,WTN_20191120
KNF,KNF_20191120
MPN,MPN_20191120
AMS,AMS_20191120
MST,MST_20191120
EIN,EIN_20191120
GRQ,GRQ_20191120
GLZ,GLZ_20191120
DHR,DHR_20191120
LEY,LEY_20191120
LWR,LWR_20191120
RTM,RTM_20191120
UTC,UTC_20191120
ENS,ENS_20191120
LID,LID_20191120
WOE,WOE_20191120
ORK,ORK_20191120
GWY,GWY_20191120
DUB,DUB_20191120
NOC,NOC_20191120
KIR,KIR_20191120
SNN,SNN_20191120
SXL,SXL_20191120
WAT,WAT_20191120
AAR,AAR_20191120
BLL,BLL_20191120
CPH,CPH_20191120
EBJ,EBJ_20191120
KRP,KRP_20191120
BYR,BYR_20191120
MRW,MRW_20191120
ODE,ODE_20191120
RKE,RKE_20191120
RNN,RNN_20191120
SGD,SGD_20191120
SKS,SKS_20191120
SQW,SQW_20191120
TED,TED_20191120
FAE,FAE_20191120
STA,STA_20191120
AAL,AAL_20191120
LUX,LUX_20191120
AES,AES_20191120
ANX,ANX_20191120
ALF,ALF_20191120
BNN,BNN_20191120
BOO,BOO_20191120
BGO,BGO_20191120
BJF,BJF_20191120
KRS,KRS_20191120
DLD,DLD_20191120
BDU,BDU_20191120
VDB,VDB_20191120
FRO,FRO_20191120
OSL,OSL_20191120
HAU,HAU_20191120
HAA,HAA_20191120
KSU,KSU_20191120
KKN,KKN_20191120
FAN,FAN_20191120
MOL,MOL_20191120
MJF,MJF_20191120
LKL,LKL_20191120
NTB,NTB_20191120
OLA,OLA_20191120
RRS,RRS_20191120
SKE,SKE_20191120
SRP,SRP_20191120
SSJ,SSJ_20191120
TRD,TRD_20191120
SVG,SVG_20191120
GDN,GDN_20191120
KRK,KRK_20191120
KTW,KTW_20191120
POZ,POZ_20191120
RZE,RZE_20191120
SZZ,SZZ_20191120
OSP,OSP_20191120
WAW,WAW_20191120
WRO,WRO_20191120
IEG,IEG_20191120
RNB,RNB_20191120
GOT,GOT_20191120
JKG,JKG_20191120
LDK,LDK_20191120
GSE,GSE_20191120
KVB,KVB_20191120
THN,THN_20191120
KSK,KSK_20191120
MXX,MXX_20191120
NYO,NYO_20191120
KID,KID_20191120
OSK,OSK_20191120
KLR,KLR_20191120
MMX,MMX_20191120
HAD,HAD_20191120
VXO,VXO_20191120
EVG,EVG_20191120
GEV,GEV_20191120
HUV,HUV_20191120
KRF,KRF_20191120
LYC,LYC_20191120
SDL,SDL_20191120
OER,OER_20191120
KRN,KRN_20191120
SFT,SFT_20191120
UME,UME_20191120
VHM,VHM_20191120
AJR,AJR_20191120
ORB,ORB_20191120
VST,VST_20191120
LLA,LLA_20191120
ARN,ARN_20191120
BMA,BMA_20191120
BLE,BLE_20191120
HLF,HLF_20191120
GVX,GVX_20191120
LPI,LPI_20191120
NRK,NRK_20191120
EKT,EKT_20191120
VBY,VBY_20191120
SPM,SPM_20191120
RMS,RMS_20191120
GHF,GHF_20191120
ZCN,ZCN_20191120
FRZ,FRZ_20191120
ZNF,ZNF_20191120
KZG,KZG_20191120
FCN,FCN_20191120
GKE,GKE_20191120
RLG,RLG_20191120
WBG,WBG_20191120
WIE,WIE_20191120
FEL,FEL_20191120
IGS,IGS_20191120
GUT,GUT_20191120
ALJ,ALJ_20191120
AGZ,AGZ_20191120
BIY,BIY_20191120
BFN,BFN_20191120
CPT,CPT_20191120
DUR,DUR_20191120
ELS,ELS_20191120
FCB,FCB_20191120
GCJ,GCJ_20191120
GRJ,GRJ_20191120
HRS,HRS_20191120
HDS,HDS_20191120
JNB,JNB_20191120
KXE,KXE_20191120
KIM,KIM_20191120
KMH,KMH_20191120
KLZ,KLZ_20191120
HLA,HLA_20191120
SDB,SDB_20191120
LAY,LAY_20191120
MGH,MGH_20191120
LLE,LLE_20191120
MZQ,MZQ_20191120
NCS,NCS_20191120
OVG,OVG_20191120
OUH,OUH_20191120
PLZ,PLZ_20191120
PBZ,PBZ_20191120
PHW,PHW_20191120
JOH,JOH_20191120
PZB,PZB_20191120
NTY,NTY_20191120
PTG,PTG_20191120
PCF,PCF_20191120
UTW,UTW_20191120
RCB,RCB_20191120
ROD,ROD_20191120
SBU,SBU_20191120
ZEC,ZEC_20191120
SIS,SIS_20191120
SZK,SZK_20191120
LTA,LTA_20191120
ULD,ULD_20191120
UTN,UTN_20191120
UTT,UTT_20191120
VRU,VRU_20191120
VIR,VIR_20191120
VRE,VRE_20191120
PRY,PRY_20191120
WKF,WKF_20191120
FRW,FRW_20191120
JWA,JWA_20191120
BBK,BBK_20191120
MUB,MUB_20191120
GBE,GBE_20191120
PKW,PKW_20191120
BZV,BZV_20191120
FTX,FTX_20191120
OUE,OUE_20191120
PNR,PNR_20191120
MTS,MTS_20191120
BGF,BGF_20191120
BBT,BBT_20191120
BSG,BSG_20191120
SSG,SSG_20191120
ASI,ASI_20191120
MRU,MRU_20191120
RRG,RRG_20191120
NKW,NKW_20191120
TKC,TKC_20191120
DLA,DLA_20191120
MVR,MVR_20191120
FOM,FOM_20191120
NGE,NGE_20191120
GOU,GOU_20191120
BFX,BFX_20191120
BPC,BPC_20191120
YAO,YAO_20191120
CGJ,CGJ_20191120
LVI,LVI_20191120
LUN,LUN_20191120
MFU,MFU_20191120
MNR,MNR_20191120
NLA,NLA_20191120
KIW,KIW_20191120
HAH,HAH_20191120
NWA,NWA_20191120
AJN,AJN_20191120
DZA,DZA_20191120
RUN,RUN_20191120
ZSE,ZSE_20191120
TNR,TNR_20191120
ZVA,ZVA_20191120
SMS,SMS_20191120
TMM,TMM_20191120
MOQ,MOQ_20191120
DIE,DIE_20191120
WMR,WMR_20191120
ZWA,ZWA_20191120
AMB,AMB_20191120
ANM,ANM_20191120
HVA,HVA_20191120
MJN,MJN_20191120
NOS,NOS_20191120
BPY,BPY_20191120
WMN,WMN_20191120
SVB,SVB_20191120
VOH,VOH_20191120
WAI,WAI_20191120
IVA,IVA_20191120
FTU,FTU_20191120
WFI,WFI_20191120
RVA,RVA_20191120
WVK,WVK_20191120
MNJ,MNJ_20191120
MXM,MXM_20191120
TLE,TLE_20191120
SSY,SSY_20191120
BUG,BUG_20191120
CAB,CAB_20191120
NOV,NOV_20191120
SVP,SVP_20191120
LAD,LAD_20191120
MEG,MEG_20191120
SPP,SPP_20191120
GXG,GXG_20191120
PBN,PBN_20191120
VHC,VHC_20191120
SZA,SZA_20191120
SDD,SDD_20191120
LUO,LUO_20191120
UGO,UGO_20191120
XGN,XGN_20191120
OYE,OYE_20191120
OKN,OKN_20191120
LBQ,LBQ_20191120
BMM,BMM_20191120
POG,POG_20191120
OMB,OMB_20191120
MKU,MKU_20191120
LBV,LBV_20191120
MVB,MVB_20191120
PCP,PCP_20191120
TMS,TMS_20191120
BEW,BEW_20191120
INH,INH_20191120
VXC,VXC_20191120
LFB,LFB_20191120
MPM,MPM_20191120
MUD,MUD_20191120
MZB,MZB_20191120
MNC,MNC_20191120
APL,APL_20191120
POL,POL_20191120
UEL,UEL_20191120
TET,TET_20191120
VNX,VNX_20191120
DES,DES_20191120
SEZ,SEZ_20191120
PRI,PRI_20191120
AEH,AEH_20191120
MQQ,MQQ_20191120
NDJ,NDJ_20191120
FYT,FYT_20191120
BUQ,BUQ_20191120
BFO,BFO_20191120
VFA,VFA_20191120
HRE,HRE_20191120
KAB,KAB_20191120
UTA,UTA_20191120
MVZ,MVZ_20191120
GWE,GWE_20191120
HWN,HWN_20191120
BLZ,BLZ_20191120
KGJ,KGJ_20191120
KBQ,KBQ_20191120
LLW,LLW_20191120
ZZU,ZZU_20191120
MSU,MSU_20191120
FIH,FIH_20191120
NLO,NLO_20191120
MNB,MNB_20191120
FDU,FDU_20191120
KKW,KKW_20191120
MDK,MDK_20191120
Bday,Bday_20191120
GMA,GMA_20191120
KLI,KLI_20191120
LIQ,LIQ_20191120
FKI,FKI_20191120
IRP,IRP_20191120
BUX,BUX_20191120
BZU,BZU_20191120
BKY,BKY_20191120
GOM,GOM_20191120
KND,KND_20191120
FBM,FBM_20191120
KWZ,KWZ_20191120
FMI,FMI_20191120
KMN,KMN_20191120
KGA,KGA_20191120
MJM,MJM_20191120
BKO,BKO_20191120
GAQ,GAQ_20191120
KYS,KYS_20191120
MZI,MZI_20191120
TOM,TOM_20191120
BJL,BJL_20191120
FUE,FUE_20191120
VDE,VDE_20191120
SPC,SPC_20191120
LPA,LPA_20191120
ACE,ACE_20191120
TFS,TFS_20191120
TFN,TFN_20191120
MLN,MLN_20191120
FNA,FNA_20191120
MLW,MLW_20191120
ROB,ROB_20191120
AGA,AGA_20191120
TTA,TTA_20191120
FEZ,FEZ_20191120
ERH,ERH_20191120
MEK,MEK_20191120
OUD,OUD_20191120
GMD,GMD_20191120
RBA,RBA_20191120
CMN,CMN_20191120
RAK,RAK_20191120
NNA,NNA_20191120
OZZ,OZZ_20191120
AHU,AHU_20191120
TTU,TTU_20191120
TNG,TNG_20191120
ZIG,ZIG_20191120
CSK,CSK_20191120
KLC,KLC_20191120
DKR,DKR_20191120
XLS,XLS_20191120
BXE,BXE_20191120
KGG,KGG_20191120
TUD,TUD_20191120
AEO,AEO_20191120
TIY,TIY_20191120
KFA,KFA_20191120
EMN,EMN_20191120
KED,KED_20191120
NKC,NKC_20191120
SEY,SEY_20191120
ATR,ATR_20191120
NDB,NDB_20191120
FIG,FIG_20191120
FAA,FAA_20191120
LEK,LEK_20191120
SID,SID_20191120
BVC,BVC_20191120
MMO,MMO_20191120
SNE,SNE_20191120
VXE,VXE_20191120
ADD,ADD_20191120
AMH,AMH_20191120
AXU,AXU_20191120
BJR,BJR_20191120
DIR,DIR_20191120
GMB,GMB_20191120
GDQ,GDQ_20191120
JIM,JIM_20191120
LLI,LLI_20191120
MQX,MQX_20191120
ASO,ASO_20191120
BJM,BJM_20191120
HGA,HGA_20191120
BBO,BBO_20191120
KMU,KMU_20191120
ALY,ALY_20191120
ABS,ABS_20191120
CAI,CAI_20191120
CWE,CWE_20191120
HRG,HRG_20191120
EGH,EGH_20191120
LXR,LXR_20191120
MUH,MUH_20191120
PSD,PSD_20191120
SKV,SKV_20191120
ASW,ASW_20191120
ELT,ELT_20191120
EDL,EDL_20191120
GGM,GGM_20191120
KIS,KIS_20191120
KTL,KTL_20191120
LOK,LOK_20191120
LAU,LAU_20191120
MBA,MBA_20191120
WIL,WIL_20191120
WJR,WJR_20191120
GHT,GHT_20191120
AKF,AKF_20191120
BEN,BEN_20191120
SEB,SEB_20191120
TIP,TIP_20191120
LMQ,LMQ_20191120
HUQ,HUQ_20191120
LTD,LTD_20191120
GYI,GYI_20191120
KGL,KGL_20191120
KME,KME_20191120
DOG,DOG_20191120
RSS,RSS_20191120
ELF,ELF_20191120
KSL,KSL_20191120
KDX,KDX_20191120
EBD,EBD_20191120
JUB,JUB_20191120
MAK,MAK_20191120
KRT,KRT_20191120
ARK,ARK_20191120
DAR,DAR_20191120
DOD,DOD_20191120
IRI,IRI_20191120
JRO,JRO_20191120
LKY,LKY_20191120
MYW,MYW_20191120
MWZ,MWZ_20191120
PMA,PMA_20191120
TGT,TGT_20191120
ZNZ,ZNZ_20191120
EBB,EBB_20191120
SRT,SRT_20191120
TIA,TIA_20191120
BOJ,BOJ_20191120
GOZ,GOZ_20191120
PDV,PDV_20191120
SOF,SOF_20191120
SZR,SZR_20191120
VAR,VAR_20191120
LCA,LCA_20191120
PFO,PFO_20191120
AKT,AKT_20191120
DBV,DBV_20191120
OSI,OSI_20191120
PUY,PUY_20191120
RJK,RJK_20191120
SPU,SPU_20191120
ZAG,ZAG_20191120
ZAD,ZAD_20191120
ABC,ABC_20191120
ALC,ALC_20191120
LEI,LEI_20191120
OVD,OVD_20191120
ODB,ODB_20191120
BIO,BIO_20191120
BCN,BCN_20191120
BJZ,BJZ_20191120
LCG,LCG_20191120
GRO,GRO_20191120
GRX,GRX_20191120
IBZ,IBZ_20191120
XRY,XRY_20191120
MJV,MJV_20191120
MAD,MAD_20191120
AGP,AGP_20191120
MAH,MAH_20191120
OZP,OZP_20191120
PNA,PNA_20191120
REU,REU_20191120
ROZ,ROZ_20191120
SLM,SLM_20191120
EAS,EAS_20191120
SCQ,SCQ_20191120
LEU,LEU_20191120
TOJ,TOJ_20191120
VLC,VLC_20191120
VLL,VLL_20191120
VIT,VIT_20191120
VGO,VGO_20191120
SDR,SDR_20191120
ZAZ,ZAZ_20191120
SVQ,SVQ_20191120
CQF,CQF_20191120
BYF,BYF_20191120
LTQ,LTQ_20191120
XVS,XVS_20191120
AGF,AGF_20191120
BOD,BOD_20191120
EGC,EGC_20191120
CNG,CNG_20191120
PIS,PIS_20191120
MCU,MCU_20191120
LIG,LIG_20191120
NIT,NIT_20191120
TLS,TLS_20191120
PUF,PUF_20191120
LDE,LDE_20191120
ANG,ANG_20191120
BVE,BVE_20191120
PGX,PGX_20191120
BIQ,BIQ_20191120
ZAO,ZAO_20191120
LBI,LBI_20191120
DCM,DCM_20191120
RDZ,RDZ_20191120
RYN,RYN_20191120
XMW,XMW_20191120
RCO,RCO_20191120
CMR,CMR_20191120
DLE,DLE_20191120
OBS,OBS_20191120
LPY,LPY_20191120
ETZ,ETZ_20191120
BIA,BIA_20191120
CLY,CLY_20191120
FSC,FSC_20191120
AJA,AJA_20191120
PRP,PRP_20191120
SOZ,SOZ_20191120
AUF,AUF_20191120
CMF,CMF_20191120
CFE,CFE_20191120
BOU,BOU_20191120
QNJ,QNJ_20191120
LYS,LYS_20191120
SYT,SYT_20191120
RNE,RNE_20191120
NCY,NCY_20191120
GNB,GNB_20191120
VAF,VAF_20191120
VHY,VHY_20191120
AUR,AUR_20191120
CHR,CHR_20191120
LYN,LYN_20191120
CEQ,CEQ_20191120
EBU,EBU_20191120
CCF,CCF_20191120
MRS,MRS_20191120
NCE,NCE_20191120
XOG,XOG_20191120
PGF,PGF_20191120
CTT,CTT_20191120
MPL,MPL_20191120
BZR,BZR_20191120
AVN,AVN_20191120
MEN,MEN_20191120
BVA,BVA_20191120
EVX,EVX_20191120
LEH,LEH_20191120
XAB,XAB_20191120
ORE,ORE_20191120
XCR,XCR_20191120
URO,URO_20191120
TUF,TUF_20191120
CET,CET_20191120
LVA,LVA_20191120
LBG,LBG_20191120
CSF,CSF_20191120
CDG,CDG_20191120
TNF,TNF_20191120
ORY,ORY_20191120
POX,POX_20191120
VIY,VIY_20191120
NVS,NVS_20191120
XME,XME_20191120
LIL,LIL_20191120
HZB,HZB_20191120
XCZ,XCZ_20191120
BES,BES_20191120
CER,CER_20191120
DNR,DNR_20191120
LBY,LBY_20191120
GFR,GFR_20191120
DOL,DOL_20191120
LRT,LRT_20191120
EDM,EDM_20191120
LDV,LDV_20191120
CFR,CFR_20191120
LME,LME_20191120
RNS,RNS_20191120
LAI,LAI_20191120
UIP,UIP_20191120
NTE,NTE_20191120
SBK,SBK_20191120
MXN,MXN_20191120
VNE,VNE_20191120
SNR,SNR_20191120
BSL,BSL_20191120
DIJ,DIJ_20191120
MZM,MZM_20191120
EPL,EPL_20191120
ENC,ENC_20191120
RHE,RHE_20191120
SXB,SXB_20191120
TLN,TLN_20191120
FNI,FNI_20191120
MQC,MQC_20191120
FSP,FSP_20191120
PYR,PYR_20191120
AGQ,AGQ_20191120
AXD,AXD_20191120
VOL,VOL_20191120
JKH,JKH_20191120
IOA,IOA_20191120
HER,HER_20191120
KSO,KSO_20191120
KIT,KIT_20191120
EFL,EFL_20191120
KLX,KLX_20191120
KGS,KGS_20191120
AOK,AOK_20191120
CFU,CFU_20191120
KSJ,KSJ_20191120
KVA,KVA_20191120
KZI,KZI_20191120
LRS,LRS_20191120
LXS,LXS_20191120
LRA,LRA_20191120
JMK,JMK_20191120
MJT,MJT_20191120
PVK,PVK_20191120
RHO,RHO_20191120
GPA,GPA_20191120
CHQ,CHQ_20191120
JSI,JSI_20191120
SMI,SMI_20191120
SPJ,SPJ_20191120
JTR,JTR_20191120
JSH,JSH_20191120
SKU,SKU_20191120
SKG,SKG_20191120
ZTH,ZTH_20191120
BUD,BUD_20191120
DEB,DEB_20191120
CRV,CRV_20191120
BRI,BRI_20191120
FOG,FOG_20191120
TAR,TAR_20191120
LCC,LCC_20191120
PSR,PSR_20191120
BDS,BDS_20191120
SUF,SUF_20191120
CTA,CTA_20191120
LMP,LMP_20191120
PNL,PNL_20191120
PMO,PMO_20191120
REG,REG_20191120
TPS,TPS_20191120
NSY,NSY_20191120
AHO,AHO_20191120
DCI,DCI_20191120
CAG,CAG_20191120
OLB,OLB_20191120
TTB,TTB_20191120
MXP,MXP_20191120
BGY,BGY_20191120
TRN,TRN_20191120
ALL,ALL_20191120
GOA,GOA_20191120
LIN,LIN_20191120
PMF,PMF_20191120
CUF,CUF_20191120
AVB,AVB_20191120
BZO,BZO_20191120
BLQ,BLQ_20191120
TSF,TSF_20191120
FRL,FRL_20191120
