GKA,GKA_20191106
MZW,MZW_20191106
AAE,AAE_20191106
CZL,CZL_20191106
TEE,TEE_20191106
HRM,HRM_20191106
TID,TID_20191106
TIN,TIN_20191106
CFK,CFK_20191106
TAF,TAF_20191106
TLM,TLM_20191106
ORN,ORN_20191106
BFW,BFW_20191106
MUW,MUW_20191106
AZR,AZR_20191106
BSK,BSK_20191106
ELG,ELG_20191106
GHA,GHA_20191106
HME,HME_20191106
INZ,INZ_20191106
TGR,TGR_20191106
LOO,LOO_20191106
TMX,TMX_20191106
OGX,OGX_20191106
IAM,IAM_20191106
COO,COO_20191106
OUA,OUA_20191106
BOY,BOY_20191106
ACC,ACC_20191106
TML,TML_20191106
NYI,NYI_20191106
TKD,TKD_20191106
ABJ,ABJ_20191106
BYK,BYK_20191106
DJO,DJO_20191106
HGO,HGO_20191106
MJC,MJC_20191106
SPY,SPY_20191106
ASK,ASK_20191106
ABV,ABV_20191106
AKR,AKR_20191106
BNI,BNI_20191106
CBQ,CBQ_20191106
ENU,ENU_20191106
IBA,IBA_20191106
ILR,ILR_20191106
JOS,JOS_20191106
KAD,KAD_20191106
KAN,KAN_20191106
MIU,MIU_20191106
MDI,MDI_20191106
LOS,LOS_20191106
MXJ,MXJ_20191106
PHC,PHC_20191106
SKO,SKO_20191106
YOL,YOL_20191106
ZAR,ZAR_20191106
MFQ,MFQ_20191106
NIM,NIM_20191106
THZ,THZ_20191106
AJY,AJY_20191106
ZND,ZND_20191106
MIR,MIR_20191106
TUN,TUN_20191106
GAF,GAF_20191106
GAE,GAE_20191106
DJE,DJE_20191106
EBM,EBM_20191106
SFA,SFA_20191106
TOE,TOE_20191106
LRL,LRL_20191106
LFW,LFW_20191106
ANR,ANR_20191106
BRU,BRU_20191106
CRL,CRL_20191106
KJK,KJK_20191106
LGG,LGG_20191106
OST,OST_20191106
OBL,OBL_20191106
AOC,AOC_20191106
IES,IES_20191106
REB,REB_20191106
QXH,QXH_20191106
BBH,BBH_20191106
ZMG,ZMG_20191106
CBU,CBU_20191106
SXF,SXF_20191106
DRS,DRS_20191106
ERF,ERF_20191106
FRA,FRA_20191106
FMO,FMO_20191106
HAM,HAM_20191106
THF,THF_20191106
CGN,CGN_20191106
DUS,DUS_20191106
MUC,MUC_20191106
NUE,NUE_20191106
LEJ,LEJ_20191106
SCN,SCN_20191106
STR,STR_20191106
TXL,TXL_20191106
HAJ,HAJ_20191106
BRE,BRE_20191106
QEF,QEF_20191106
HHN,HHN_20191106
MHG,MHG_20191106
EIB,EIB_20191106
SGE,SGE_20191106
XFW,XFW_20191106
KEL,KEL_20191106
LBC,LBC_20191106
ESS,ESS_20191106
BFE,BFE_20191106
MGL,MGL_20191106
PAD,PAD_20191106
dayM,dayM_20191106
AGB,AGB_20191106
OBF,OBF_20191106
RBM,RBM_20191106
FDH,FDH_20191106
SZW,SZW_20191106
BYU,BYU_20191106
URD,URD_20191106
HOQ,HOQ_20191106
ZQW,ZQW_20191106
ZQL,ZQL_20191106
BWE,BWE_20191106
KSF,KSF_20191106
BRV,BRV_20191106
EME,EME_20191106
WVN,WVN_20191106
BMK,BMK_20191106
NRD,NRD_20191106
FLF,FLF_20191106
GWT,GWT_20191106
KDL,KDL_20191106
URE,URE_20191106
EPU,EPU_20191106
TLL,TLL_20191106
TAY,TAY_20191106
ENF,ENF_20191106
KEV,KEV_20191106
HEM,HEM_20191106
HEL,HEL_20191106
HYV,HYV_20191106
KTQ,KTQ_20191106
IVL,IVL_20191106
JOE,JOE_20191106
JYV,JYV_20191106
KAU,KAU_20191106
KEM,KEM_20191106
KAJ,KAJ_20191106
KHJ,KHJ_20191106
KOK,KOK_20191106
KAO,KAO_20191106
KTT,KTT_20191106
KUO,KUO_20191106
QLF,QLF_20191106
LPP,LPP_20191106
MHQ,MHQ_20191106
MIK,MIK_20191106
OUL,OUL_20191106
POR,POR_20191106
RVN,RVN_20191106
SVL,SVL_20191106
SOT,SOT_20191106
TMP,TMP_20191106
TKU,TKU_20191106
UTI,UTI_20191106
VAA,VAA_20191106
VRK,VRK_20191106
YLI,YLI_20191106
BFS,BFS_20191106
ENK,ENK_20191106
BHD,BHD_20191106
LDY,LDY_20191106
BHX,BHX_20191106
CVT,CVT_20191106
GLO,GLO_20191106
GBA,GBA_20191106
MAN,MAN_20191106
NQY,NQY_20191106
LYE,LYE_20191106
YEO,YEO_20191106
HAW,HAW_20191106
CWL,CWL_20191106
SWS,SWS_20191106
BRS,BRS_20191106
LPL,LPL_20191106
LTN,LTN_20191106
PLH,PLH_20191106
BOH,BOH_20191106
SOU,SOU_20191106
QLA,QLA_20191106
ACI,ACI_20191106
GCI,GCI_20191106
JER,JER_20191106
ESH,ESH_20191106
BQH,BQH_20191106
LGW,LGW_20191106
LCY,LCY_20191106
FAB,FAB_20191106
BBS,BBS_20191106
LHR,LHR_20191106
SEN,SEN_20191106
LYX,LYX_20191106
MSE,MSE_20191106
CAX,CAX_20191106
BLK,BLK_20191106
HUY,HUY_20191106
BWF,BWF_20191106
LBA,LBA_20191106
WRT,WRT_20191106
CEG,CEG_20191106
IOM,IOM_20191106
NCL,NCL_20191106
MME,MME_20191106
EMA,EMA_20191106
KOI,KOI_20191106
LSI,LSI_20191106
WIC,WIC_20191106
ABZ,ABZ_20191106
INV,INV_20191106
GLA,GLA_20191106
EDI,EDI_20191106
ILY,ILY_20191106
PIK,PIK_20191106
BEB,BEB_20191106
SCS,SCS_20191106
DND,DND_20191106
SYY,SYY_20191106
TRE,TRE_20191106
ADX,ADX_20191106
LMO,LMO_20191106
CBG,CBG_20191106
NWI,NWI_20191106
STN,STN_20191106
EXT,EXT_20191106
FZO,FZO_20191106
OXF,OXF_20191106
BEX,BEX_20191106
LKZ,LKZ_20191106
MHZ,MHZ_20191106
QUY,QUY_20191106
FFD,FFD_20191106
BZZ,BZZ_20191106
ODH,ODH_20191106
NHT,NHT_20191106
QCY,QCY_20191106
BEQ,BEQ_20191106
SQZ,SQZ_20191106
HRT,HRT_20191106
WTN,WTN_20191106
KNF,KNF_20191106
MPN,MPN_20191106
AMS,AMS_20191106
MST,MST_20191106
EIN,EIN_20191106
GRQ,GRQ_20191106
GLZ,GLZ_20191106
DHR,DHR_20191106
LEY,LEY_20191106
LWR,LWR_20191106
RTM,RTM_20191106
UTC,UTC_20191106
ENS,ENS_20191106
LID,LID_20191106
WOE,WOE_20191106
ORK,ORK_20191106
GWY,GWY_20191106
DUB,DUB_20191106
NOC,NOC_20191106
KIR,KIR_20191106
SNN,SNN_20191106
SXL,SXL_20191106
WAT,WAT_20191106
AAR,AAR_20191106
BLL,BLL_20191106
CPH,CPH_20191106
EBJ,EBJ_20191106
KRP,KRP_20191106
BYR,BYR_20191106
MRW,MRW_20191106
ODE,ODE_20191106
RKE,RKE_20191106
RNN,RNN_20191106
SGD,SGD_20191106
SKS,SKS_20191106
SQW,SQW_20191106
TED,TED_20191106
FAE,FAE_20191106
STA,STA_20191106
AAL,AAL_20191106
LUX,LUX_20191106
AES,AES_20191106
ANX,ANX_20191106
ALF,ALF_20191106
BNN,BNN_20191106
BOO,BOO_20191106
BGO,BGO_20191106
BJF,BJF_20191106
KRS,KRS_20191106
DLD,DLD_20191106
BDU,BDU_20191106
VDB,VDB_20191106
FRO,FRO_20191106
OSL,OSL_20191106
HAU,HAU_20191106
HAA,HAA_20191106
KSU,KSU_20191106
KKN,KKN_20191106
FAN,FAN_20191106
MOL,MOL_20191106
MJF,MJF_20191106
LKL,LKL_20191106
NTB,NTB_20191106
OLA,OLA_20191106
RRS,RRS_20191106
SKE,SKE_20191106
SRP,SRP_20191106
SSJ,SSJ_20191106
TRD,TRD_20191106
SVG,SVG_20191106
GDN,GDN_20191106
KRK,KRK_20191106
KTW,KTW_20191106
POZ,POZ_20191106
RZE,RZE_20191106
SZZ,SZZ_20191106
OSP,OSP_20191106
WAW,WAW_20191106
WRO,WRO_20191106
IEG,IEG_20191106
RNB,RNB_20191106
GOT,GOT_20191106
JKG,JKG_20191106
LDK,LDK_20191106
GSE,GSE_20191106
KVB,KVB_20191106
THN,THN_20191106
KSK,KSK_20191106
MXX,MXX_20191106
NYO,NYO_20191106
KID,KID_20191106
OSK,OSK_20191106
KLR,KLR_20191106
MMX,MMX_20191106
HAD,HAD_20191106
VXO,VXO_20191106
EVG,EVG_20191106
GEV,GEV_20191106
HUV,HUV_20191106
KRF,KRF_20191106
LYC,LYC_20191106
SDL,SDL_20191106
OER,OER_20191106
KRN,KRN_20191106
SFT,SFT_20191106
UME,UME_20191106
VHM,VHM_20191106
AJR,AJR_20191106
ORB,ORB_20191106
VST,VST_20191106
LLA,LLA_20191106
ARN,ARN_20191106
BMA,BMA_20191106
BLE,BLE_20191106
HLF,HLF_20191106
GVX,GVX_20191106
LPI,LPI_20191106
NRK,NRK_20191106
EKT,EKT_20191106
VBY,VBY_20191106
SPM,SPM_20191106
RMS,RMS_20191106
GHF,GHF_20191106
ZCN,ZCN_20191106
FRZ,FRZ_20191106
ZNF,ZNF_20191106
KZG,KZG_20191106
FCN,FCN_20191106
GKE,GKE_20191106
RLG,RLG_20191106
WBG,WBG_20191106
WIE,WIE_20191106
FEL,FEL_20191106
IGS,IGS_20191106
GUT,GUT_20191106
ALJ,ALJ_20191106
AGZ,AGZ_20191106
BIY,BIY_20191106
BFN,BFN_20191106
CPT,CPT_20191106
DUR,DUR_20191106
ELS,ELS_20191106
FCB,FCB_20191106
GCJ,GCJ_20191106
GRJ,GRJ_20191106
HRS,HRS_20191106
HDS,HDS_20191106
JNB,JNB_20191106
KXE,KXE_20191106
KIM,KIM_20191106
KMH,KMH_20191106
KLZ,KLZ_20191106
HLA,HLA_20191106
SDB,SDB_20191106
LAY,LAY_20191106
MGH,MGH_20191106
LLE,LLE_20191106
MZQ,MZQ_20191106
NCS,NCS_20191106
OVG,OVG_20191106
OUH,OUH_20191106
PLZ,PLZ_20191106
PBZ,PBZ_20191106
PHW,PHW_20191106
JOH,JOH_20191106
PZB,PZB_20191106
NTY,NTY_20191106
PTG,PTG_20191106
PCF,PCF_20191106
UTW,UTW_20191106
RCB,RCB_20191106
ROD,ROD_20191106
SBU,SBU_20191106
ZEC,ZEC_20191106
SIS,SIS_20191106
SZK,SZK_20191106
LTA,LTA_20191106
ULD,ULD_20191106
UTN,UTN_20191106
UTT,UTT_20191106
VRU,VRU_20191106
VIR,VIR_20191106
VRE,VRE_20191106
PRY,PRY_20191106
WKF,WKF_20191106
FRW,FRW_20191106
JWA,JWA_20191106
BBK,BBK_20191106
MUB,MUB_20191106
GBE,GBE_20191106
PKW,PKW_20191106
BZV,BZV_20191106
FTX,FTX_20191106
OUE,OUE_20191106
PNR,PNR_20191106
MTS,MTS_20191106
BGF,BGF_20191106
BBT,BBT_20191106
BSG,BSG_20191106
SSG,SSG_20191106
ASI,ASI_20191106
MRU,MRU_20191106
RRG,RRG_20191106
NKW,NKW_20191106
TKC,TKC_20191106
DLA,DLA_20191106
MVR,MVR_20191106
FOM,FOM_20191106
NGE,NGE_20191106
GOU,GOU_20191106
BFX,BFX_20191106
BPC,BPC_20191106
YAO,YAO_20191106
CGJ,CGJ_20191106
LVI,LVI_20191106
LUN,LUN_20191106
MFU,MFU_20191106
MNR,MNR_20191106
NLA,NLA_20191106
KIW,KIW_20191106
HAH,HAH_20191106
NWA,NWA_20191106
AJN,AJN_20191106
DZA,DZA_20191106
RUN,RUN_20191106
ZSE,ZSE_20191106
TNR,TNR_20191106
ZVA,ZVA_20191106
SMS,SMS_20191106
TMM,TMM_20191106
MOQ,MOQ_20191106
DIE,DIE_20191106
WMR,WMR_20191106
ZWA,ZWA_20191106
AMB,AMB_20191106
ANM,ANM_20191106
HVA,HVA_20191106
MJN,MJN_20191106
NOS,NOS_20191106
BPY,BPY_20191106
WMN,WMN_20191106
SVB,SVB_20191106
VOH,VOH_20191106
WAI,WAI_20191106
IVA,IVA_20191106
FTU,FTU_20191106
WFI,WFI_20191106
RVA,RVA_20191106
WVK,WVK_20191106
MNJ,MNJ_20191106
MXM,MXM_20191106
TLE,TLE_20191106
SSY,SSY_20191106
BUG,BUG_20191106
CAB,CAB_20191106
NOV,NOV_20191106
SVP,SVP_20191106
LAD,LAD_20191106
MEG,MEG_20191106
SPP,SPP_20191106
GXG,GXG_20191106
PBN,PBN_20191106
VHC,VHC_20191106
SZA,SZA_20191106
SDD,SDD_20191106
LUO,LUO_20191106
UGO,UGO_20191106
XGN,XGN_20191106
OYE,OYE_20191106
OKN,OKN_20191106
LBQ,LBQ_20191106
BMM,BMM_20191106
POG,POG_20191106
OMB,OMB_20191106
MKU,MKU_20191106
LBV,LBV_20191106
MVB,MVB_20191106
PCP,PCP_20191106
TMS,TMS_20191106
BEW,BEW_20191106
INH,INH_20191106
VXC,VXC_20191106
LFB,LFB_20191106
MPM,MPM_20191106
MUD,MUD_20191106
MZB,MZB_20191106
MNC,MNC_20191106
APL,APL_20191106
POL,POL_20191106
UEL,UEL_20191106
TET,TET_20191106
VNX,VNX_20191106
DES,DES_20191106
SEZ,SEZ_20191106
PRI,PRI_20191106
AEH,AEH_20191106
MQQ,MQQ_20191106
NDJ,NDJ_20191106
FYT,FYT_20191106
BUQ,BUQ_20191106
BFO,BFO_20191106
VFA,VFA_20191106
HRE,HRE_20191106
KAB,KAB_20191106
UTA,UTA_20191106
MVZ,MVZ_20191106
GWE,GWE_20191106
HWN,HWN_20191106
BLZ,BLZ_20191106
KGJ,KGJ_20191106
KBQ,KBQ_20191106
LLW,LLW_20191106
ZZU,ZZU_20191106
MSU,MSU_20191106
FIH,FIH_20191106
NLO,NLO_20191106
MNB,MNB_20191106
FDU,FDU_20191106
KKW,KKW_20191106
MDK,MDK_20191106
Bday,Bday_20191106
GMA,GMA_20191106
KLI,KLI_20191106
LIQ,LIQ_20191106
FKI,FKI_20191106
IRP,IRP_20191106
BUX,BUX_20191106
BZU,BZU_20191106
BKY,BKY_20191106
GOM,GOM_20191106
KND,KND_20191106
FBM,FBM_20191106
KWZ,KWZ_20191106
FMI,FMI_20191106
KMN,KMN_20191106
KGA,KGA_20191106
MJM,MJM_20191106
BKO,BKO_20191106
GAQ,GAQ_20191106
KYS,KYS_20191106
MZI,MZI_20191106
TOM,TOM_20191106
BJL,BJL_20191106
FUE,FUE_20191106
VDE,VDE_20191106
SPC,SPC_20191106
LPA,LPA_20191106
ACE,ACE_20191106
TFS,TFS_20191106
TFN,TFN_20191106
MLN,MLN_20191106
FNA,FNA_20191106
MLW,MLW_20191106
ROB,ROB_20191106
AGA,AGA_20191106
TTA,TTA_20191106
FEZ,FEZ_20191106
ERH,ERH_20191106
MEK,MEK_20191106
OUD,OUD_20191106
GMD,GMD_20191106
RBA,RBA_20191106
CMN,CMN_20191106
RAK,RAK_20191106
NNA,NNA_20191106
OZZ,OZZ_20191106
AHU,AHU_20191106
TTU,TTU_20191106
TNG,TNG_20191106
ZIG,ZIG_20191106
CSK,CSK_20191106
KLC,KLC_20191106
DKR,DKR_20191106
XLS,XLS_20191106
BXE,BXE_20191106
KGG,KGG_20191106
TUD,TUD_20191106
AEO,AEO_20191106
TIY,TIY_20191106
KFA,KFA_20191106
EMN,EMN_20191106
KED,KED_20191106
NKC,NKC_20191106
SEY,SEY_20191106
ATR,ATR_20191106
NDB,NDB_20191106
FIG,FIG_20191106
FAA,FAA_20191106
LEK,LEK_20191106
SID,SID_20191106
BVC,BVC_20191106
MMO,MMO_20191106
SNE,SNE_20191106
VXE,VXE_20191106
ADD,ADD_20191106
AMH,AMH_20191106
AXU,AXU_20191106
BJR,BJR_20191106
DIR,DIR_20191106
GMB,GMB_20191106
GDQ,GDQ_20191106
JIM,JIM_20191106
LLI,LLI_20191106
MQX,MQX_20191106
ASO,ASO_20191106
BJM,BJM_20191106
HGA,HGA_20191106
BBO,BBO_20191106
KMU,KMU_20191106
ALY,ALY_20191106
ABS,ABS_20191106
CAI,CAI_20191106
CWE,CWE_20191106
HRG,HRG_20191106
EGH,EGH_20191106
LXR,LXR_20191106
MUH,MUH_20191106
PSD,PSD_20191106
SKV,SKV_20191106
ASW,ASW_20191106
ELT,ELT_20191106
EDL,EDL_20191106
GGM,GGM_20191106
KIS,KIS_20191106
KTL,KTL_20191106
LOK,LOK_20191106
LAU,LAU_20191106
MBA,MBA_20191106
WIL,WIL_20191106
WJR,WJR_20191106
GHT,GHT_20191106
AKF,AKF_20191106
BEN,BEN_20191106
SEB,SEB_20191106
TIP,TIP_20191106
LMQ,LMQ_20191106
HUQ,HUQ_20191106
LTD,LTD_20191106
GYI,GYI_20191106
KGL,KGL_20191106
KME,KME_20191106
DOG,DOG_20191106
RSS,RSS_20191106
ELF,ELF_20191106
KSL,KSL_20191106
KDX,KDX_20191106
EBD,EBD_20191106
JUB,JUB_20191106
MAK,MAK_20191106
KRT,KRT_20191106
ARK,ARK_20191106
DAR,DAR_20191106
DOD,DOD_20191106
IRI,IRI_20191106
JRO,JRO_20191106
LKY,LKY_20191106
MYW,MYW_20191106
MWZ,MWZ_20191106
PMA,PMA_20191106
TGT,TGT_20191106
ZNZ,ZNZ_20191106
EBB,EBB_20191106
SRT,SRT_20191106
TIA,TIA_20191106
BOJ,BOJ_20191106
GOZ,GOZ_20191106
PDV,PDV_20191106
SOF,SOF_20191106
SZR,SZR_20191106
VAR,VAR_20191106
LCA,LCA_20191106
PFO,PFO_20191106
AKT,AKT_20191106
DBV,DBV_20191106
OSI,OSI_20191106
PUY,PUY_20191106
RJK,RJK_20191106
SPU,SPU_20191106
ZAG,ZAG_20191106
ZAD,ZAD_20191106
ABC,ABC_20191106
ALC,ALC_20191106
LEI,LEI_20191106
OVD,OVD_20191106
ODB,ODB_20191106
BIO,BIO_20191106
BCN,BCN_20191106
BJZ,BJZ_20191106
LCG,LCG_20191106
GRO,GRO_20191106
GRX,GRX_20191106
IBZ,IBZ_20191106
XRY,XRY_20191106
MJV,MJV_20191106
MAD,MAD_20191106
AGP,AGP_20191106
MAH,MAH_20191106
OZP,OZP_20191106
PNA,PNA_20191106
REU,REU_20191106
ROZ,ROZ_20191106
SLM,SLM_20191106
EAS,EAS_20191106
SCQ,SCQ_20191106
LEU,LEU_20191106
TOJ,TOJ_20191106
VLC,VLC_20191106
VLL,VLL_20191106
VIT,VIT_20191106
VGO,VGO_20191106
SDR,SDR_20191106
ZAZ,ZAZ_20191106
SVQ,SVQ_20191106
CQF,CQF_20191106
BYF,BYF_20191106
LTQ,LTQ_20191106
XVS,XVS_20191106
AGF,AGF_20191106
BOD,BOD_20191106
EGC,EGC_20191106
CNG,CNG_20191106
PIS,PIS_20191106
MCU,MCU_20191106
LIG,LIG_20191106
NIT,NIT_20191106
TLS,TLS_20191106
PUF,PUF_20191106
LDE,LDE_20191106
ANG,ANG_20191106
BVE,BVE_20191106
PGX,PGX_20191106
BIQ,BIQ_20191106
ZAO,ZAO_20191106
LBI,LBI_20191106
DCM,DCM_20191106
RDZ,RDZ_20191106
RYN,RYN_20191106
XMW,XMW_20191106
RCO,RCO_20191106
CMR,CMR_20191106
DLE,DLE_20191106
OBS,OBS_20191106
LPY,LPY_20191106
ETZ,ETZ_20191106
BIA,BIA_20191106
CLY,CLY_20191106
FSC,FSC_20191106
AJA,AJA_20191106
PRP,PRP_20191106
SOZ,SOZ_20191106
AUF,AUF_20191106
CMF,CMF_20191106
CFE,CFE_20191106
BOU,BOU_20191106
QNJ,QNJ_20191106
LYS,LYS_20191106
SYT,SYT_20191106
RNE,RNE_20191106
NCY,NCY_20191106
GNB,GNB_20191106
VAF,VAF_20191106
VHY,VHY_20191106
AUR,AUR_20191106
CHR,CHR_20191106
LYN,LYN_20191106
CEQ,CEQ_20191106
EBU,EBU_20191106
CCF,CCF_20191106
MRS,MRS_20191106
NCE,NCE_20191106
XOG,XOG_20191106
PGF,PGF_20191106
CTT,CTT_20191106
MPL,MPL_20191106
BZR,BZR_20191106
AVN,AVN_20191106
MEN,MEN_20191106
BVA,BVA_20191106
EVX,EVX_20191106
LEH,LEH_20191106
XAB,XAB_20191106
ORE,ORE_20191106
XCR,XCR_20191106
URO,URO_20191106
TUF,TUF_20191106
CET,CET_20191106
LVA,LVA_20191106
LBG,LBG_20191106
CSF,CSF_20191106
CDG,CDG_20191106
TNF,TNF_20191106
ORY,ORY_20191106
POX,POX_20191106
VIY,VIY_20191106
NVS,NVS_20191106
XME,XME_20191106
LIL,LIL_20191106
HZB,HZB_20191106
XCZ,XCZ_20191106
BES,BES_20191106
CER,CER_20191106
DNR,DNR_20191106
LBY,LBY_20191106
GFR,GFR_20191106
DOL,DOL_20191106
LRT,LRT_20191106
EDM,EDM_20191106
LDV,LDV_20191106
CFR,CFR_20191106
LME,LME_20191106
RNS,RNS_20191106
LAI,LAI_20191106
UIP,UIP_20191106
NTE,NTE_20191106
SBK,SBK_20191106
MXN,MXN_20191106
VNE,VNE_20191106
SNR,SNR_20191106
BSL,BSL_20191106
DIJ,DIJ_20191106
MZM,MZM_20191106
EPL,EPL_20191106
ENC,ENC_20191106
RHE,RHE_20191106
SXB,SXB_20191106
TLN,TLN_20191106
FNI,FNI_20191106
MQC,MQC_20191106
FSP,FSP_20191106
PYR,PYR_20191106
AGQ,AGQ_20191106
AXD,AXD_20191106
VOL,VOL_20191106
JKH,JKH_20191106
IOA,IOA_20191106
HER,HER_20191106
KSO,KSO_20191106
KIT,KIT_20191106
EFL,EFL_20191106
KLX,KLX_20191106
KGS,KGS_20191106
AOK,AOK_20191106
CFU,CFU_20191106
KSJ,KSJ_20191106
KVA,KVA_20191106
KZI,KZI_20191106
LRS,LRS_20191106
LXS,LXS_20191106
LRA,LRA_20191106
JMK,JMK_20191106
MJT,MJT_20191106
PVK,PVK_20191106
RHO,RHO_20191106
GPA,GPA_20191106
CHQ,CHQ_20191106
JSI,JSI_20191106
SMI,SMI_20191106
SPJ,SPJ_20191106
JTR,JTR_20191106
JSH,JSH_20191106
SKU,SKU_20191106
SKG,SKG_20191106
ZTH,ZTH_20191106
BUD,BUD_20191106
DEB,DEB_20191106
CRV,CRV_20191106
BRI,BRI_20191106
FOG,FOG_20191106
TAR,TAR_20191106
LCC,LCC_20191106
PSR,PSR_20191106
BDS,BDS_20191106
SUF,SUF_20191106
CTA,CTA_20191106
LMP,LMP_20191106
PNL,PNL_20191106
PMO,PMO_20191106
REG,REG_20191106
TPS,TPS_20191106
NSY,NSY_20191106
AHO,AHO_20191106
DCI,DCI_20191106
CAG,CAG_20191106
OLB,OLB_20191106
TTB,TTB_20191106
MXP,MXP_20191106
BGY,BGY_20191106
TRN,TRN_20191106
ALL,ALL_20191106
GOA,GOA_20191106
LIN,LIN_20191106
PMF,PMF_20191106
CUF,CUF_20191106
AVB,AVB_20191106
BZO,BZO_20191106
BLQ,BLQ_20191106
TSF,TSF_20191106
FRL,FRL_20191106
